Dialog_ID,Type,Actor,Text,Label
hit:83_conv:167,utterance,speaker,I was more afraid than she was. It was a big transistion. All girls and she is 13.,terrified
hit:83_conv:167,utterance,listener,"I could understand that, Does she know anyone at her new school?",questioning
hit:83_conv:167,utterance,speaker,Not one person. But she did end up making a lot of new friends and doing well in her classes. I am so proud of her.,impressed
hit:2203_conv:4407,situation,none,My daughter is very good at spelling. She made it to the final round in the spelling bee and she won!,proud
hit:2203_conv:4407,utterance,speaker,My daughter is very good at spelling.,proud
hit:2203_conv:4407,utterance,listener,THat is great.  SHe will have fun participating in spelling bees,confident
hit:2203_conv:4407,utterance,speaker,She did and made it to the final round of the spelling bee and she won!,proud
hit:2203_conv:4407,utterance,listener,That is outstanding!,impressed
hit:1964_conv:3929,situation,none,when my daughter said mommy for the first time,proud
hit:1964_conv:3929,utterance,speaker,"I wont ever forget the day my daughter said ""mommy"" the first time.",proud
hit:1964_conv:3929,utterance,listener,I bet. That's so sweet.,encouraging
hit:1964_conv:3929,utterance,speaker,it was memorable for sure,neutral
hit:1964_conv:3929,utterance,listener,Were you able to record the moment?,questioning
hit:8246_conv:16492,situation,none,I graudated with a chemistry degree this year.,proud
hit:8246_conv:16492,utterance,speaker,I graudated with a chemistry degree this year.,proud
hit:8246_conv:16492,utterance,listener,"Impressive, what do you plan to do with the degree?",questioning
hit:8246_conv:16492,utterance,speaker,"Get a job. We've got a pretty big chemical plant complex near by so, hopefully i'll get a job there.",hopeful
hit:8246_conv:16492,utterance,listener,"Cool, I hope you find success, and that your hard work pays off.",encouraging
hit:3822_conv:7644,situation,none,I feel sucesful when I got my degree at the university,proud
hit:3822_conv:7644,utterance,speaker,"It was around 2003, and I invited my family to the Degree Ceremony. I felt succesful because it was not easy for me to be there.",trusting
hit:3822_conv:7644,utterance,listener,Congratulations! What was your degree in?,wishing
hit:3822_conv:7644,utterance,speaker,my degree was in Medicine,neutral
hit:3822_conv:7644,utterance,listener,that's so great! lots of hard work i bet.,acknowledging
hit:3822_conv:7644,utterance,speaker,"Yes, ti was. After the ceremony, I remember that my father asked me: what do you feel?",sentimental
hit:7000_conv:14000,situation,none,"After saving for months, finally i am able to buy a new smartphone.",proud
hit:7000_conv:14000,utterance,speaker,"After saving for several month and cutting on spending, I have now saved enough to buy an iPhone X without any debt or credit",joyful
hit:7000_conv:14000,utterance,listener,"Good, credit and debt are bad things.",consoling
hit:7000_conv:14000,utterance,speaker,Indeed. I do not want to waste my money on paying interest. It feels like paying for nothing in return,apprehensive
hit:7000_conv:14000,utterance,listener,"What you are saying is true. Me too, I hate paying fpr interests.",agreeing
hit:6271_conv:12543,situation,none,I am so happy.  I just won a medal this week. .... gold!,joyful
hit:6271_conv:12543,utterance,speaker,I am so happy!  I won a medal this week.. gold!,joyful
hit:6271_conv:12543,utterance,listener,Wow. My hearty congratulations to you!,wishing
hit:6271_conv:12543,utterance,speaker,THank you very much..   I felt so good crossing that finish line.,proud
hit:6271_conv:12543,utterance,listener,"Yeah, It is a proud moment.",agreeing
hit:5774_conv:11548,situation,none,I was proud of a pizza I made yesterday,proud
hit:5774_conv:11548,utterance,speaker,I made a great pizza last night,proud
hit:5774_conv:11548,utterance,listener,Hm delicious. Do you feel proud of yourself?!,questioning
hit:5774_conv:11548,utterance,speaker,Absolutely! I'm a legend!,agreeing
hit:5774_conv:11548,utterance,listener,Good work. Make some for me too!,agreeing
hit:5774_conv:11548,utterance,speaker,Let me know the next time you are in town and I will do. Prepare to be dazzled.,excited
hit:1823_conv:3646,situation,none,I was happy when my brother graduated college. I was just happy for him,proud
hit:1823_conv:3646,utterance,speaker,I was happy when my brother finished college. He really did deserve it,proud
hit:1823_conv:3646,utterance,listener,How long did he study for?,questioning
hit:1823_conv:3646,utterance,speaker,Over 4 years or so,anticipating
hit:1823_conv:3646,utterance,listener,awesome good for him... what will his career choice me now?,questioning
hit:8974_conv:17948,situation,none,My nephew got his first credit card the other day.  He was a $300 limit.  He has worked so hard to get there.  We are very happy for him,proud
hit:8974_conv:17948,utterance,speaker,We were all so proud of my nephew the other day,proud
hit:8974_conv:17948,utterance,listener,What did he do to inspire such pride,proud
hit:8974_conv:17948,utterance,speaker,He got his first credit card the other day. He has a Limit of $300,surprised
hit:8974_conv:17948,utterance,listener,Nice. That is pretty awesome,acknowledging
hit:1472_conv:2945,situation,none,When i first started playing hockey i wasn't great at it. When i was finally into the game on my last year of playing i finally scored a goal.,proud
hit:1472_conv:2945,utterance,speaker,I played Ice Hockey when i was younger and i wasn't that great at first.,neutral
hit:1472_conv:2945,utterance,listener,When did you start getting better,questioning
hit:1472_conv:2945,utterance,speaker,My first goal ever after 5 years ended up being in my last season of playing. So it took me long but i am was happy in the end.,proud
hit:1472_conv:2945,utterance,listener,That's pretty cool,acknowledging
hit:1810_conv:3621,situation,none,My son scored a goal in a football match,proud
hit:1810_conv:3621,utterance,speaker,My son scored a goal in a football match yesterday,proud
hit:1810_conv:3621,utterance,listener,Well done. You must be very proud of him.,acknowledging
hit:1810_conv:3621,utterance,speaker,I am. He worked really hard to improve his scoring technique and it finally paid off@,impressed
hit:1810_conv:3621,utterance,listener,Football is pretty much the only sport I like.,faithful
hit:5600_conv:11201,situation,none,My girlfirend is recovering from an eating disorder.,proud
hit:5600_conv:11201,utterance,speaker,My girlfirend is recovering from an eating disorder.,proud
hit:5600_conv:11201,utterance,listener,That is tough.  How is she doing?,questioning
hit:5600_conv:11201,utterance,speaker,She's doing good. Just had to get away from her parents who was always pushing her to be thin when she was a kid.,grateful
hit:5600_conv:11201,utterance,listener,That is terrible.  Has she cut off all contact with them?,questioning
hit:5560_conv:11120,situation,none,I'm really pleased with myself! I've worked really hard lately and paid cash for all new kitchen appliances!,proud
hit:5560_conv:11120,utterance,speaker,I'm really pleased with myself! I've worked really hard lately and I was able to pay cash for all new kitchen appliances!,proud
hit:5560_conv:11120,utterance,listener,That something which you should be proud of.,acknowledging
hit:5560_conv:11120,utterance,speaker,"Yes, it was nice not having to pay interest on such a large purchase!",acknowledging
hit:5560_conv:11120,utterance,listener,I hate interest too. It is always to pay cash.,jealous
hit:560_conv:1120,situation,none,2,proud
hit:560_conv:1120,utterance,speaker,I was so mad today.  I was at the mall and someone stole my parking spot!,furious
hit:560_conv:1120,utterance,listener,"That is infuriating to hear! People are just so entitled to things these days, truly no decency.",furious
hit:560_conv:1120,utterance,speaker,I know right.  He just whipped right in my space after I had been waiting patiently for a few minutes.,agreeing
hit:560_conv:1120,utterance,listener,I hate when that happens. Something that you do but someone else takes credit for. I would've yelled at the person!,angry
hit:1382_conv:2765,situation,none,My son had been working so hard practicing for his big track meet. He was so nervous.He did great and got first place.,proud
hit:1382_conv:2765,utterance,speaker,My son just had a track meet that he has been working so hard practicing for. He was so nervous.,devastated
hit:1382_conv:2765,utterance,listener,"oh, tell him not to feel nervous. He worked very hard indeed.",neutral
hit:1382_conv:2765,utterance,speaker,He did so well! He got first place!,proud
hit:1382_conv:2765,utterance,listener,Oh that's great! good for you him!,acknowledging
hit:9611_conv:19222,situation,none,I have been tutoring my nephew in math. He brought back an A on his lat test. I am so happy for him.,proud
hit:9611_conv:19222,utterance,speaker,I have been tutoring my nephew in math. He brought back an A on his last test. I am so happy for him.,proud
hit:9611_conv:19222,utterance,listener,"THAT'S AMAZING, what test was it?",questioning
hit:9611_conv:19222,utterance,speaker,It was in Algebra. He really impressed me. I knew he had it in him.,impressed
hit:9611_conv:19222,utterance,listener,"algebra? WOW i love maths, that sounds great i am so happy",acknowledging
hit:9305_conv:18611,situation,none,My son said mama for the first time today... I couldn't believe it,proud
hit:9305_conv:18611,utterance,speaker,My son said mama for the first time today... I couldn't believe it,proud
hit:9305_conv:18611,utterance,listener,"Aww, I can remember the first time my son said daddy. I thought my heart was going to explode.",sentimental
hit:9305_conv:18611,utterance,speaker,"Such an amazing feeling, huh?",questioning
hit:9305_conv:18611,utterance,listener,It really is. kids can sure bring a wave of emotions upon us.,neutral
hit:5251_conv:10503,situation,none,"Football practice has started for my middle-school aged son, and he's playing a few different positions. He's doing well in all of them, and he has a genuine interest and desire to get better, too. I'm glad I raised someone who could care about something deeply",proud
hit:5251_conv:10503,utterance,speaker,"Football practice has started for my middle-school aged son, and he's playing a few different positions. He's doing well in all of them, and he has a genuine interest and desire to get better, too. I'm glad I raised someone who could care about something deeply",proud
hit:5251_conv:10503,utterance,listener,that is good.i always loved sports as a kid and did well,neutral
hit:5251_conv:10503,utterance,speaker,I never played them. Never had the interest or athletic spirit. But I got him into them so he'd have some discipline and structure.,proud
hit:5251_conv:10503,utterance,listener,it is a great way to learn that.im glad i was able to learn those values.,neutral
hit:2020_conv:4040,situation,none,I am so happy for my son.,proud
hit:2020_conv:4040,utterance,speaker,I am so happy for my son.,proud
hit:2020_conv:4040,utterance,listener,What did your son do that makes you so happy?,questioning
hit:2020_conv:4040,utterance,speaker,He was just accepted at MIT.hE WORKED HARD FOR THAT.,proud
hit:2020_conv:4040,utterance,listener,That's great! I'm sure that you are a very proud parent!,acknowledging
hit:7393_conv:14787,situation,none,I made chocolate-caramel fudge brownies and they turned out really good! I'm improving as a chef.,proud
hit:7393_conv:14787,utterance,speaker,"You know actually speaking on that, I've historically been a terrible cook but I've been practicing a lot and I'm getting really comfortable with where I'm at. I made caramel-fudge brownies today and they were reaaally good.",content
hit:7393_conv:14787,utterance,listener,"Man, that sounds really delicious. Where'd you get the recipe?",acknowledging
hit:7393_conv:14787,utterance,speaker,"My boss from work has all sorts of recipes like that. She taught me how to make Jalapeno Pepper Jelly, and that's so excellent on biscuits. You should try it if you haven't had it before.",impressed
hit:7393_conv:14787,utterance,listener,"Your boss sounds pretty amazing. I want to work with you guys, hahaha.",acknowledging
hit:3880_conv:7761,situation,none,My wife is going to med school. I think it's really great she is able do such and awesome feat!,proud
hit:3880_conv:7761,utterance,speaker,My wife got into med school. She is really smart and definintly deserves to be a doctor!,proud
hit:3880_conv:7761,utterance,listener,Congratulations to her! You must be so proud!,wishing
hit:3880_conv:7761,utterance,speaker,Yes I really am!,agreeing
hit:3880_conv:7761,utterance,listener,What will she be specializing in?,questioning
hit:7235_conv:14471,situation,none,I scored a perfect score on my final exam.,proud
hit:7235_conv:14471,utterance,speaker,I just got my final exam grade back and I scored a perfect score!,proud
hit:7235_conv:14471,utterance,listener,I am so proud of you!,impressed
hit:7235_conv:14471,utterance,speaker,Thank you so much! i needed this little confidence boost.,wishing
hit:7235_conv:14471,utterance,listener,I wish you the most success!,wishing
hit:9115_conv:18231,situation,none,I just got a huge job promotion 4 months earlier than expected because I brought in so many new clients.,proud
hit:9115_conv:18231,utterance,speaker,I just got a huge job promotion 4 months earlier than expected because I brought in so many new clients.,proud
hit:9115_conv:18231,utterance,listener,"Well, you definitely deserve it then!",agreeing
hit:9115_conv:18231,utterance,speaker,"Yeah, I've put in the hard work.",agreeing
hit:9115_conv:18231,utterance,listener,How much of a raise are you getting?,questioning
hit:5392_conv:10784,situation,none,I was pleased with my oldest daughter's violin recital.,proud
hit:5392_conv:10784,utterance,speaker,My oldest daughter had a violin recital a couple of days ago.,proud
hit:5392_conv:10784,utterance,listener,I bet that will go in the record books. How old is she?,encouraging
hit:5392_conv:10784,utterance,speaker,she's 13 and has been playing for a little over 3 years now.,neutral
hit:5392_conv:10784,utterance,listener,Thats amazing. You must be proud. Good for her!,acknowledging
hit:8035_conv:16070,situation,none,My son said his first word today. I am filled with pride.,proud
hit:8035_conv:16070,utterance,speaker,My son said his first word today.,proud
hit:8035_conv:16070,utterance,listener,"Congratulations, thats amazing.  What did he say?",wishing
hit:8035_conv:16070,utterance,speaker,"He said ""Josef Stalin"". I was so proud!",impressed
hit:8035_conv:16070,utterance,listener,"Wow, hes a pretty smart kid.  He must be reading up on his history and the communist manifesto.",acknowledging
hit:6714_conv:13428,situation,none,I just finished last semester with a 3.5 GPA. I have never had grades that good.,proud
hit:6714_conv:13428,utterance,speaker,I finished last semester with a 3.5 GPA. I cant believe I did that well. All that hard work paid off.,impressed
hit:6714_conv:13428,utterance,listener,"You worked hard, what are you studying in school?",questioning
hit:6714_conv:13428,utterance,speaker,My major is Finance. I will shoot for a 4.0 this semester.,hopeful
hit:6714_conv:13428,utterance,listener,"I believe you can do it, what do you hope to get a job doing after?",questioning
hit:6894_conv:13788,situation,none,"i am such a lucky dad, my son is the best! he makes me so happy",proud
hit:6894_conv:13788,utterance,speaker,my son is so awesome! i am lucky to be his dad,proud
hit:6894_conv:13788,utterance,listener,What did he do?,questioning
hit:6894_conv:13788,utterance,speaker,"nothing in particular, hes just awesome to be around",acknowledging
hit:6894_conv:13788,utterance,listener,Cool!,acknowledging
hit:1832_conv:3665,situation,none,when i found out i passed my final exam,proud
hit:1832_conv:3665,utterance,speaker,"I wont forget the day I found out I passed my final exam, and my dad was promising to take me out on a vacation.",excited
hit:1832_conv:3665,utterance,listener,did he ?,questioning
hit:1832_conv:3665,utterance,speaker,"He sure did, he always kept his promises.",neutral
hit:1832_conv:3665,utterance,listener,you have a great dad,acknowledging
hit:1832_conv:3665,utterance,speaker,Thanks! :),wishing
hit:3374_conv:6749,situation,none,I felt on top when I selected the best in my department,proud
hit:3374_conv:6749,utterance,speaker,It was a 5 million dollar research project,proud
hit:3374_conv:6749,utterance,listener,What was it about?,questioning
hit:3374_conv:6749,utterance,speaker,Cancer research,afraid
hit:3374_conv:6749,utterance,listener,Did succeed at anything?,questioning
hit:3374_conv:6749,utterance,speaker,"Yes, the  research was a success",confident
hit:32_conv:65,situation,none,"Finally got some yard work done , Love the smell of fresh cut grass.",proud
hit:32_conv:65,utterance,speaker,"I like getting things done in the yard,but I feel so dirty afterwards.",ashamed
hit:32_conv:65,utterance,listener,I only like yard work with the kids. They do most of the work and we have fun in the dirt.,joyful
hit:32_conv:65,utterance,speaker,"The grass makes me itchy, But the shower afterward feels great.",content
hit:32_conv:65,utterance,listener,Oh no. The shower is the plus side to all the dirt I guess. I once found a snake digging a hole to plant a flower. I quit that day.,annoyed
hit:8207_conv:16415,situation,none,When my father started his degree at university. He went back after 25 years.,proud
hit:8207_conv:16415,utterance,speaker,My dad just started college again!,proud
hit:8207_conv:16415,utterance,listener,Amazing! How old is he?,questioning
hit:8207_conv:16415,utterance,speaker,"He's 45 and just going back now, to start his business degree.",proud
hit:8207_conv:16415,utterance,listener,Good on him! For what it's worth I'm super proud of him!,acknowledging
hit:4288_conv:8576,situation,none,I was really pleased when my son came home exctied about being on the honor roll,proud
hit:4288_conv:8576,utterance,speaker,I was really pleased when my son came home excited about being on the honor roll,proud
hit:4288_conv:8576,utterance,listener,That's awesome!  I bet you're a proud parent!,acknowledging
hit:4288_conv:8576,utterance,speaker,I really am.,agreeing
hit:4288_conv:8576,utterance,listener,Is he getting any gifts because he's done so goo?!,sad
hit:11273_conv:22547,situation,none,My child is normally a D student but worked really hard and got the A B honor roll. I knew she could do it.,proud
hit:11273_conv:22547,utterance,speaker,I just knew my daughter could pull it off!,confident
hit:11273_conv:22547,utterance,listener,pull what off?,questioning
hit:11273_conv:22547,utterance,speaker,She  is normally a D student but worked really hard and got the A B honor roll!,proud
hit:11273_conv:22547,utterance,listener,"wow, that is so nice. you both should be really happy",acknowledging
hit:11273_conv:22547,utterance,speaker,Yeah and I'm glad she realizes there is nothing wrong with her. It just takes a little effort.,agreeing
hit:11273_conv:22547,utterance,listener,"yes, you have to put forth alot of effort in order to see good result. good for her.",neutral
hit:4784_conv:9569,situation,none,My son took his first steps when he was nine months old.  He was so wobbly and cute.,proud
hit:4784_conv:9569,utterance,speaker,My son started walking when he was nine months old,proud
hit:4784_conv:9569,utterance,listener,"Wow, that's pretty early!",acknowledging
hit:4784_conv:9569,utterance,speaker,He was so cute.  Very wobbly.,proud
hit:4784_conv:9569,utterance,listener,I bet he was. Did you record it?,questioning
hit:4784_conv:9569,utterance,speaker,"Not the very first time, but I got many recordings later.  His grandparents live in other states.",nostalgic
hit:6932_conv:13865,situation,none,"I sold my first painting last month. I have been working on my painting skills recently after taking a break for years. I decided to advertise them online, and I finally sold one!",proud
hit:6932_conv:13865,utterance,speaker,I just started painting again after taking a break for years.,proud
hit:6932_conv:13865,utterance,listener,"i love art if thats what you mean , i started taking painting classes recently",neutral
hit:6932_conv:13865,utterance,speaker,I'm pretty happy though because I recently just sold my first painting! I am hoping to make some money on the side doing different painting for people.,joyful
hit:6932_conv:13865,utterance,listener,"Thats awesome i used to do the tattoos and recently purchased 2 tatoo machines a shader and a liner , been drawing since i was 5 years old",acknowledging
hit:496_conv:992,situation,none,"Yesterday at weekly meeting, my supervisor praised me for my good work on the project",proud
hit:496_conv:992,utterance,speaker,I worked very hard on my part on the assigned project and my supervisor praised me yesterday in front of others in the meeting,proud
hit:496_conv:992,utterance,listener,That's great to hear! I am sure you deserved it since you put so much effort in the project.,neutral
hit:496_conv:992,utterance,speaker,Indeed. I felt very appreciated for the work I did and was truly grateful,grateful
hit:496_conv:992,utterance,listener,It is good your supervisor takes notice of your hard work. Nothing is more annoying than not getting recognition for effort.,grateful
hit:224_conv:449,situation,none,The day I started working my first government IT Job was an exciting day for me.,proud
hit:224_conv:449,utterance,speaker,I started my first government job two years ago.,proud
hit:224_conv:449,utterance,listener,How do you feel now after so long being there?,questioning
hit:224_conv:449,utterance,speaker,It feels amazing to know that I've surpassed people that thought I would fail.,proud
hit:224_conv:449,utterance,listener,That is a great feeling i bet! Good job man!,acknowledging
hit:7834_conv:15668,situation,none,It makes me feel good when I see my friends realizing their dreams.,proud
hit:7834_conv:15668,utterance,speaker,It makes me feel good when I see my friends realizing their dreams.,proud
hit:7834_conv:15668,utterance,listener,That is a great attitude to have and wonderful that you are so supportive of them.,acknowledging
hit:7834_conv:15668,utterance,speaker,"It's nice because if they're happy, I'm happy.",acknowledging
hit:7834_conv:15668,utterance,listener,"Some people get jealous when other people are doing well, so you are truely a good friend",faithful
hit:9542_conv:19085,situation,none,Got done with my first ever costume contest. I ended up winning second prize.,proud
hit:9542_conv:19085,utterance,speaker,So i won second place in a costume contest this weekend.,proud
hit:9542_conv:19085,utterance,listener,Oh man! I would be so excited for that! How many people where there?,questioning
hit:9542_conv:19085,utterance,speaker,over 1000 people watching in seats. Was crazy scary at first but i feel so glad i placed well.,neutral
hit:9542_conv:19085,utterance,listener,I'm so proud of you! That had to be a lot of fun and a lot of effort,impressed
hit:8651_conv:17302,situation,none,My son said his first word today. I was filled with pride.,proud
hit:8651_conv:17302,utterance,speaker,My son said his first word today!,proud
hit:8651_conv:17302,utterance,listener,That is so cool!,acknowledging
hit:8651_conv:17302,utterance,speaker,"I know! He said ""alfredo""! How zany is that!",agreeing
hit:8651_conv:17302,utterance,listener,"That is crazy!  Most kids first words are ""money"".",surprised
hit:4263_conv:8527,situation,none,Finally figured out how to help the poor turtles that keep walking in the road and getting killed,proud
hit:4263_conv:8527,utterance,speaker,"Poor little turtles keep across the highway and getting killed. I take them to the creek and one walked back up the road.. I couldn't believe it, he got killed.",devastated
hit:4263_conv:8527,utterance,listener,That is very nice of you to try to help the turtles.,acknowledging
hit:4263_conv:8527,utterance,speaker,Finally figured out what was wrong. They go in one direction and you have to keep them thinking they are going in that direction or they get confused. Weird huh.,proud
hit:4263_conv:8527,utterance,listener,That is very odd. Hopefully they won't get killed anymore.,consoling
hit:4263_conv:8527,utterance,speaker,"me too, it's awful seeing that constantly in the road.",agreeing
hit:9032_conv:18064,situation,none,"I got a ""thank you"" card sent to me from a co-worker in a different department for helping them.",proud
hit:9032_conv:18064,utterance,speaker,"I got a ""thank you"" card sent to me from a co-worker in a different department for helping them.",proud
hit:9032_conv:18064,utterance,listener,That was nice of you to help them.  What did you do to help?,questioning
hit:9032_conv:18064,utterance,speaker,"Kinda tough to condense,  shared file access across multiple people where a network drive wouldn't work.   We had something in place for that but not many people know about it.  So i had to setup some stuff and train 4 people.",neutral
hit:9032_conv:18064,utterance,listener,"Wow, that sounds really complicated.  I could never do that.  Id send you a thank you card too",acknowledging
hit:9032_conv:18064,utterance,speaker,"haha, thanks",acknowledging
hit:6114_conv:12228,situation,none,I qualified to shoot on the 1000yard range today.,proud
hit:6114_conv:12228,utterance,speaker,I qualified to shoot on the 1000yard range today,proud
hit:6114_conv:12228,utterance,listener,"Oh wow, that is impressive indeed",acknowledging
hit:6114_conv:12228,utterance,speaker,"Thanks, I can't wait to get out and try the 1000 yard range now.  The shots today were at 700 yards.",excited
hit:6114_conv:12228,utterance,listener,I hope you do well,encouraging
hit:1323_conv:2647,situation,none,I was very proud of my mom for helping someone with therapy,proud
hit:1323_conv:2647,utterance,speaker,I felt very proud of my mom when she put herself aside to be a caregiver for others.,proud
hit:1323_conv:2647,utterance,listener,What does a caregiver do?,questioning
hit:1323_conv:2647,utterance,speaker,They take care of others. Its like being a nurse to others in ways they need but in your own home,caring
hit:1323_conv:2647,utterance,listener,"Oh, I see. Your mom is an angel!",acknowledging
hit:1323_conv:2647,utterance,speaker,She is! She is like Mother teresa. An example to us all.,proud
hit:11883_conv:23766,situation,none,My nephew is playing football this year.  He's all grown up :D,proud
hit:11883_conv:23766,utterance,speaker,My nephew starts fooball this year!,excited
hit:11883_conv:23766,utterance,listener,oh really? that's very coincidental because my son also started football this year are you happy?,questioning
hit:11883_conv:23766,utterance,speaker,Heck yeah!  He's growing up so fast!,agreeing
hit:11883_conv:23766,utterance,listener,i know! they grow so fast and i didn't think i'd use that overly used word but god it's so true,agreeing
hit:11883_conv:23766,utterance,speaker,haha we're getting so old :D,acknowledging
hit:9564_conv:19129,situation,none,I was so pleased with my son for playing flag football his first season. He's not very athletic.,proud
hit:9564_conv:19129,utterance,speaker,My little boy played flag football last year for the first time and I was so pleased he got out and did something.,proud
hit:9564_conv:19129,utterance,listener,That's so nice! Does he enjoy playing team sports?,questioning
hit:9564_conv:19129,utterance,speaker,"No, not at all. He'd rather play on an iPad.",annoyed
hit:9564_conv:19129,utterance,listener,"Haha, well it's good for kids to socialize when they are younger.",acknowledging
hit:9564_conv:19129,utterance,speaker,Yes and get out and do something athletic.,agreeing
hit:6333_conv:12667,situation,none,"Our oldest daughter rides horses.  She fell off in the middle of a horse show, but got right back up and back on.",proud
hit:6333_conv:12667,utterance,speaker,Our oldest daughter rides horses and does horse shows quite frequently.,impressed
hit:6333_conv:12667,utterance,listener,I love horses! Has she been riding a long time?,questioning
hit:6333_conv:12667,utterance,speaker,"About 4 years.  At the last show, she fell off the horse! But she was able to get right back on and continue the course.",proud
hit:6333_conv:12667,utterance,listener,Oh no! I'm glad she was okay!,neutral
hit:9866_conv:19733,situation,none,"I am happy with my cooking skills, I make great seafood dishes",proud
hit:9866_conv:19733,utterance,speaker,"I am happy with my cooking skills, I make great seafood dishes",proud
hit:9866_conv:19733,utterance,listener,I love seafood! What kind of seafood dishes?,questioning
hit:9866_conv:19733,utterance,speaker,"I love crab and shrimp, so I like to make those. But I also make really yummy fish",caring
hit:9866_conv:19733,utterance,listener,Awesome! Cooking can be pretty hard and it's an essential skill to have.,acknowledging
hit:3154_conv:6309,situation,none,My daughters all made the A honor roll at school.,proud
hit:3154_conv:6309,utterance,speaker,My daughters all made the A honor roll at school.,proud
hit:3154_conv:6309,utterance,listener,I bet you were proud,acknowledging
hit:3154_conv:6309,utterance,speaker,I was. They work very hard to make their goals.,impressed
hit:3154_conv:6309,utterance,listener,I am sure they learned from you,neutral
hit:2671_conv:5343,situation,none,I won an award at my job for my performance. I was so happy with myself!,proud
hit:2671_conv:5343,utterance,speaker,I recently won a performance award at my job. That made me so happy!,proud
hit:2671_conv:5343,utterance,listener,Congratulations. You have done well,wishing
hit:2671_conv:5343,utterance,speaker,Thank you very much.,wishing
hit:2671_conv:5343,utterance,listener,I wish I can attend a party for this if there is,hopeful
hit:9138_conv:18276,situation,none,My daughter took her first step a few weeks ago.,proud
hit:9138_conv:18276,utterance,speaker,My daughter took her first step a few weeks ago.,proud
hit:9138_conv:18276,utterance,listener,That is great. How old is she?,questioning
hit:9138_conv:18276,utterance,speaker,She is 7 months old.  Now we can keep her from running everywhere.  She is amazing.,proud
hit:9138_conv:18276,utterance,listener,"At this age, they are cute.",acknowledging
hit:6562_conv:13124,situation,none,My sister finally graduated college and I'm so happy for her! She switched majors several times so it's been a long journey,proud
hit:6562_conv:13124,utterance,speaker,My sister finally graduated college and I'm so happy for her!,proud
hit:6562_conv:13124,utterance,listener,Wow! That's a great achievement. You must really be proud.,acknowledging
hit:6562_conv:13124,utterance,speaker,I am! She switched majors several times so it's been a long journey. She's finally figured it out though,proud
hit:6562_conv:13124,utterance,listener,That's great. Sounds like she has a bright future ahead of her.,acknowledging
hit:5607_conv:11214,situation,none,My nephew said his first word today. I was filled with pride.,proud
hit:5607_conv:11214,utterance,speaker,My nephew said his first word today!,proud
hit:5607_conv:11214,utterance,listener,That's wonderful. What was it?,questioning
hit:5607_conv:11214,utterance,speaker,"It was ""uncle""! I was so proud!",impressed
hit:5607_conv:11214,utterance,listener,That's so cute!,acknowledging
hit:3703_conv:7406,situation,none,My 6 month old baby started saying his first words. He's going to be so smart.,proud
hit:3703_conv:7406,utterance,speaker,"I have a new born who is only 6 months old. He just started to talk, or make funny sounds at least!",proud
hit:3703_conv:7406,utterance,listener,That is so cool!  Is it your first baby?,questioning
hit:3703_conv:7406,utterance,speaker,"Yes it is, I'm a very happy dad. He's going to be so smart.",proud
hit:3703_conv:7406,utterance,listener,I bet.  If he is anything like you he will grow up to be a great person.,encouraging
hit:5592_conv:11185,situation,none,My girlfriend is fostering 3 cats. She's such a sweetheart.,proud
hit:5592_conv:11185,utterance,speaker,My girlfriend is fostering 3 cats. She's such a sweetheart.,proud
hit:5592_conv:11185,utterance,listener,That's perfection. I rescue animals as well.and have many more cats then that lol. It is very needed to help cats,agreeing
hit:5592_conv:11185,utterance,speaker,Wow. I really admire peopel who put themselves out there to help animals.,impressed
hit:5592_conv:11185,utterance,listener,"Me too! It's very hard sometimes, like running an orphanage but it is rewarding as well!",agreeing
hit:5466_conv:10932,situation,none,My husband got a promotion!,proud
hit:5466_conv:10932,utterance,speaker,"My husband got a promotion, it's going to be great for our family!",joyful
hit:5466_conv:10932,utterance,listener,"Ooh, awesome! I bet everyone's excited! I hope the future holds many more wonderful things for you!",encouraging
hit:5466_conv:10932,utterance,speaker,"Thank you so much, I'm so glad he's worked as hard as he has.",grateful
hit:5466_conv:10932,utterance,listener,"Yea, some people really prove that hard work can pay off. I hope he enjoys the promotion!",encouraging
hit:8499_conv:16999,situation,none,My daughter trains horses as a pasttime and was in her first dressage show a few weeks ago.  She placed 2nd - for her first show that's pretty amazing!,proud
hit:8499_conv:16999,utterance,speaker,My daughter rides horses as a pasttime and was in her first dressage show a few weeks ago.,proud
hit:8499_conv:16999,utterance,listener,That's so exciting! How did it go?,questioning
hit:8499_conv:16999,utterance,speaker,"Well, the first showing I think she was nervous and she placed 7th - but then in the second showing she placed 2nd out of 43 riders!",surprised
hit:8499_conv:16999,utterance,listener,That is amazing! You must feel pretty proud of her.,acknowledging
hit:1415_conv:2830,situation,none,I finally got promoted at work after 3 years!,proud
hit:1415_conv:2830,utterance,speaker,I finally got promoted at work after 3 years!,proud
hit:1415_conv:2830,utterance,listener,Woohoo! That is amazing. hope it came with some great benefits.,encouraging
hit:1415_conv:2830,utterance,speaker,Would have been nice to get additional benefits but just the money boost!,neutral
hit:1415_conv:2830,utterance,listener,Hey sometimes thats even better. More financial stability is great.,acknowledging
hit:4400_conv:8800,situation,none,My son spoke his first word yesterday. I was so proud.,impressed
hit:4400_conv:8800,utterance,speaker,My son spoke his first word yesterday.,proud
hit:4400_conv:8800,utterance,listener,that is awesom!!!,acknowledging
hit:4400_conv:8800,utterance,speaker,"I know! I was so hyped! He said ""fart""!",excited
