Dialog_ID,Type,Actor,Text,Label
hit:10027_conv:20054,utterance,speaker,Gold coast. I don't anticipate any issues though,apprehensive
hit:10027_conv:20054,utterance,listener,Where is that located.,questioning
hit:6745_conv:13490,situation,none,"Can't wait til my wife gets home, I'm surprising her with flowers and dinner.",anticipating
hit:6745_conv:13490,utterance,speaker,"Can't wait til my wife gets home, I'm surprising her with flowers and dinner.",anticipating
hit:6745_conv:13490,utterance,listener,She is most certainly going to enjoy that!,agreeing
hit:6745_conv:13490,utterance,speaker,"Yeah, sometimes I feel the need to surprise her after a long week of work.",agreeing
hit:6745_conv:13490,utterance,listener,No special occasion then?,questioning
hit:7573_conv:15146,situation,none,I will be the first in line to see the new Top Gun 2 movie.,excited
hit:7573_conv:15146,utterance,speaker,I will be the first in line to see the new Top Gun 2 movie.,excited
hit:7573_conv:15146,utterance,listener,When does it come out?,questioning
hit:7573_conv:15146,utterance,speaker,"Next year, but I can't wait.",anticipating
hit:7573_conv:15146,utterance,listener,I'm looking forward to it too,agreeing
hit:369_conv:738,situation,none,"I have a very hard time with job interviews. Every time I have one I get really nervous, and the closer I get to the interview the worse I feel.",anxious
hit:369_conv:738,utterance,speaker,Job interviews are hard for me because I get so nervous beforehand.,anxious
hit:369_conv:738,utterance,listener,"Me too, I haven't really found a good strategy to avoid the nervousness to be honest.",agreeing
hit:369_conv:738,utterance,speaker,Right! It is everything leading up to it that is the worst. The interview itself is never so bad.,anticipating
hit:369_conv:738,utterance,listener,"Yeah the more you think about it the more you let your expectations and imaginations put fear into you, guess we have to avoid doing that somehow.",agreeing
hit:369_conv:738,utterance,speaker,Yes. Maybe I need to find a way to distract myself.,suggesting
hit:5215_conv:10431,situation,none,"I'm anticipating to get a raise at my job this month, I think my boss hinted at it.",anticipating
hit:5215_conv:10431,utterance,speaker,"I'm anticipating to get a raise at my job this month, I think my boss hinted at it.",anticipating
hit:5215_conv:10431,utterance,listener,Is it a pretty decent raise?,questioning
hit:5215_conv:10431,utterance,speaker,"I have no clue, he just sort of made a suggestive remark toward me about it.  I'm trying not to get my hopes up.",apprehensive
hit:5215_conv:10431,utterance,listener,I'll keep my fingers crossed that it happens for you. I don't think a boss would give a hint like that for no reason!,hopeful
hit:1697_conv:3394,situation,none,I am so ready for the mid term elections.,anticipating
hit:1697_conv:3394,utterance,speaker,I am so ready for the midterm elections.,anxious
hit:1697_conv:3394,utterance,listener,Me too,agreeing
hit:1697_conv:3394,utterance,speaker,I hope the Republicans win.,hopeful
hit:1697_conv:3394,utterance,listener,"Oh, man. Why is that?",questioning
hit:5316_conv:10633,situation,none,"I am going to a concert of my favorite band soon, and I am really looking forward to it",excited
hit:5316_conv:10633,utterance,speaker,I am going to a concert really soon and I am very excited.,excited
hit:5316_conv:10633,utterance,listener,"That sounds like fun, what band is playing.",acknowledging
hit:5316_conv:10633,utterance,speaker,"My favorite band, Green Day. It should be a lot of fun. Are you doing anything exciting soon?",questioning
hit:5316_conv:10633,utterance,listener,I'm going on a guided fishing trip next month,excited
hit:7956_conv:15913,situation,none,"I ordered a really nice chair online, I cant wait until It arrives tomorrow, it will look so nice in my living room.",anticipating
hit:7956_conv:15913,utterance,speaker,"I just ordered a really nice chair online it should arrive tomorrow,",anticipating
hit:7956_conv:15913,utterance,listener,"What kind of chair is it? A lounging chair, or maybe  a computer desk chair?",suggesting
hit:7956_conv:15913,utterance,speaker,it is more like a chaise-lounge and I think it will look great in my living room.  I can't wait for it to arrive!,anticipating
hit:7956_conv:15913,utterance,listener,"Oooh, that'll be really good. It aught to be really comfortable too.",acknowledging
hit:8891_conv:17782,situation,none,"I'm really excited for Halloween this year. I have so many ideas, I don't even know where to start.",anticipating
hit:8891_conv:17782,utterance,speaker,I can't wait for Halloween this year. I have so many ideas! I don't even know where to begin.,excited
hit:8891_conv:17782,utterance,listener,Yes! I love Halloween. I need to start making plans myself.,excited
hit:8891_conv:17782,utterance,speaker,"I know it's kind of early, but yeah, I'm already planning it out! I have a three year old now too, so he's finally old enough to actually realize what's going on and enjoy it as much as me.",confident
hit:8891_conv:17782,utterance,listener,"That's awesome, I hope he enjoys it too!",encouraging
hit:8891_conv:17782,utterance,speaker,"Thanks! He loves costumes, so I think he'll have a great time.",acknowledging
hit:3910_conv:7821,situation,none,I could not wait to start school this past semester. I just wanted to learn,anticipating
hit:3910_conv:7821,utterance,speaker,I could not wait to start school last semester. I wanted to learn more,anticipating
hit:3910_conv:7821,utterance,listener,It is nice that you love learning so much.  What are you studying that you like that much?,questioning
hit:3910_conv:7821,utterance,speaker,Creative writing for nwo,proud
hit:3910_conv:7821,utterance,listener,What is NWO?,questioning
hit:11557_conv:23115,situation,none,I am anticipating the weekend. After everyone gets home we are going to spend time together as a family.,anticipating
hit:11557_conv:23115,utterance,speaker,I am really excited about this weekend!,excited
hit:11557_conv:23115,utterance,listener,Awesome! What are your plans for this weekend.,questioning
hit:11557_conv:23115,utterance,speaker,I am going to spend some quality time with my family. How about you?,joyful
hit:11557_conv:23115,utterance,listener,That is wonderful. I will be spending time at home.,sentimental
hit:11557_conv:23115,utterance,speaker,"I think that is what we will be doing mostly, but they are normally gone all week and I am alone so it is nice when I get to see them.",content
hit:11557_conv:23115,utterance,listener,That is so sweet. Family is very important,sentimental
hit:11410_conv:22820,situation,none,"I am waiting to hear back about a job interview, I hope i get the job!",hopeful
hit:11410_conv:22820,utterance,speaker,I am praying i get called back to this place i interviewed at. I had two interviews and now im playing the waiting game,hopeful
hit:11410_conv:22820,utterance,listener,"I wish you good luck, what kind of job is it?",wishing
hit:11410_conv:22820,utterance,speaker,"It is marketing, I have been appling all over but i really want to work at this place",hopeful
hit:11410_conv:22820,utterance,listener,"Marketing is a rough business, but once you get your foot in the door, work hard , but dont let it consume your life.",neutral
hit:6971_conv:13943,situation,none,"im going to a concert on sunday, i expect it to be awesome",anticipating
hit:6971_conv:13943,utterance,speaker,"im going to a concert on sunday, i expect it to be awesome",anticipating
hit:6971_conv:13943,utterance,listener,You're gonna be tired the next day.,acknowledging
hit:6971_conv:13943,utterance,speaker,"i hope not, i have a lot of work to do",consoling
hit:6971_conv:13943,utterance,listener,Too bad it's on a Sunday.,disappointed
hit:2722_conv:5445,situation,none,"I was looking forward to my birthday party. I always throw big ones for the kids, and now it was my turn since it was a milestone birthday.",anticipating
hit:2722_conv:5445,utterance,speaker,I was looking for to my birthday party. It was the first big one I'd had in years.,anticipating
hit:2722_conv:5445,utterance,listener,"Nice, it is always to good to celebrate your birthday in a fancy way every few years!",acknowledging
hit:2722_conv:5445,utterance,speaker,I think birthdays are a lot of fun and should be celebrated no matter how old you are. We went to a nice restaurant.,content
hit:2722_conv:5445,utterance,listener,That is quite interesting. I hope your day went very well!,encouraging
hit:6821_conv:13642,situation,none,"I cannot wait for the new super smash bros game, it looks amazing!",anticipating
hit:6821_conv:13642,utterance,speaker,"I cannot wait for the new super smash bros game, it looks amazing!",anticipating
hit:6821_conv:13642,utterance,listener,I used to play that game with my little cousins,nostalgic
hit:6821_conv:13642,utterance,speaker,"It is improving all the time, it has like 70 characters now!",acknowledging
hit:6821_conv:13642,utterance,listener,Cool. I never have time for video games any more,acknowledging
hit:2510_conv:5020,situation,none,I cant wait for the new NFL season to start,anticipating
hit:2510_conv:5020,utterance,speaker,I cant wait for the new NFL season to start,anticipating
hit:2510_conv:5020,utterance,listener,When does it start?,questioning
hit:2510_conv:5020,utterance,speaker,last night,nostalgic
hit:2510_conv:5020,utterance,listener,Oh wow! I thought it didn't start until fall. What do you do during football season thats special?,questioning
hit:8479_conv:16959,situation,none,"I cannot wait for the new super smash bros, it is going to be so good!",anticipating
hit:8479_conv:16959,utterance,speaker,"I cannot wait for the new super smash bros, it is going to be so good!",anticipating
hit:8479_conv:16959,utterance,listener,They are making another one? Those games were always so successful.,surprised
hit:8479_conv:16959,utterance,speaker,"Yes, this one looks amazing, so many fighters",acknowledging
hit:8479_conv:16959,utterance,listener,That is so cool. I might have to get a Switch.,acknowledging
hit:8479_conv:16959,utterance,speaker,"It is definitely worth it, believe me, you will not regret it!",agreeing
hit:11707_conv:23415,situation,none,I have a feeling I'm going to be getting a new car soon.,anticipating
hit:11707_conv:23415,utterance,speaker,I have a feeling I'm going to be getting a new car soon.,anticipating
hit:11707_conv:23415,utterance,listener,"Oh no, what's wrong with your current car?",questioning
hit:11707_conv:23415,utterance,speaker,"It keeps breaking down, I just keep waiting for the morning I go out and it just won't start no matter what I do.",sad
hit:11707_conv:23415,utterance,listener,That sounds terrible. I'm sorry I can't diagnose a car over the internet though. My first guess for that is usually the battery. Then things like the cables or the starter or fuses.,sympathizing
hit:11350_conv:22701,situation,none,I ordered a dna test for my new puppy to see what breeds he is. I can't wait for the results I'm so excited!,anticipating
hit:11350_conv:22701,utterance,speaker,I am so excited to get my dog DNA test back. I can hardly wait!,anxious
hit:11350_conv:22701,utterance,listener,"Oh wow, I've never heard of a dog DNA test before. What is it?",questioning
hit:11350_conv:22701,utterance,speaker,It's a DNA test that tells what breed(s) a dog is. We got it from an online advertisement so we don't really know what he is.,anxious
hit:11350_conv:22701,utterance,listener,That is so cool! Is it expensive to do?,acknowledging
hit:11350_conv:22701,utterance,speaker,"Kind of, it was $100. But it will be worth it!",neutral
hit:8053_conv:16107,situation,none,I have to go get some shots at the doctor this week and i am not looking forward to it.  I don't like shots at all,anticipating
hit:8053_conv:16107,utterance,speaker,"I have to go to the doctors next week, and I am not looking forward to it at all",apprehensive
hit:8053_conv:16107,utterance,listener,I wouldn't look forward to that either. What are you going in for?,questioning
hit:8053_conv:16107,utterance,speaker,I have to get some allergy shots.  I hate getting shots.  They are no fun at all.  I get so nervous just thinking about it,anxious
hit:8053_conv:16107,utterance,listener,That doesn't sound grand at all. Hopefully it is a painless procedure.,consoling
hit:7529_conv:15058,situation,none,I can't wait for my daghter to get a job and start spending her own money,anticipating
hit:7529_conv:15058,utterance,speaker,I can't wait until my daughter gets a job,anticipating
hit:7529_conv:15058,utterance,listener,how old is she ? and yeah work is important to teach her the value of money,questioning
hit:7529_conv:15058,utterance,speaker,She is only 13. I really need her to understand the value of money. she thinks I'm made of it,caring
hit:7529_conv:15058,utterance,listener,"lol , my dad would make us mow lawns around the neighborhood with his mower, and got us small landscaping gigs to pay for our video games or clothing",neutral
hit:7529_conv:15058,utterance,speaker,I should find something for her,caring
hit:8053_conv:16106,situation,none,I am going to a concert tomorrow. I can't wait!,excited
hit:8053_conv:16106,utterance,speaker,I am going to a concert tomorrow.,excited
hit:8053_conv:16106,utterance,listener,That sounds like so much fun.  What concert is it?,questioning
hit:8053_conv:16106,utterance,speaker,It's a Journey concert. I am so hyped!,excited
hit:8053_conv:16106,utterance,listener,Don't stop believin.  I bet you'll have a great time!,encouraging
hit:787_conv:1574,situation,none,"Back when I used to wrestle I always expected my opponent to be better than me, so I would go 110% in every match",anticipating
hit:787_conv:1574,utterance,speaker,When I wrestled in high school I always expected the other guy to be way better...so I would give it everything I had,faithful
hit:787_conv:1574,utterance,listener,That's a good strategy.,acknowledging
hit:787_conv:1574,utterance,speaker,Did you ever play any sports,questioning
hit:787_conv:1574,utterance,listener,I didn't I was a cheerleader though if you want to count that.,neutral
hit:5997_conv:11995,situation,none,I'm going to Virginia next weekend. I'm really looking forward to the trip!,excited
hit:5997_conv:11995,utterance,speaker,I'm going out of town next weekend with my husband and no kids. I can't wait!,excited
hit:5997_conv:11995,utterance,listener,wow! that's what i call couple day out!,acknowledging
hit:5997_conv:11995,utterance,speaker,Yeah. I'm taking a couple days off. We're going to Virginia. I'm really looking forward to it!,excited
hit:5997_conv:11995,utterance,listener,can i come with my wife too?,questioning
hit:11375_conv:22750,situation,none,"I once ordered something online, and was waiting for it for a long time. It was kind of fun to wait for it and look forward to it coming though.",anticipating
hit:11375_conv:22750,utterance,speaker,"""I once ordered something online, and was waiting for it for a long time. It was kind of fun to wait for it and look forward to it coming though."".",anticipating
hit:11375_conv:22750,utterance,listener,It's always exciting when you know a package is on the way!,anticipating
hit:11375_conv:22750,utterance,speaker,"Yeah, I got it from eBay by bidding. They tend to have great deals if you look.",joyful
hit:11375_conv:22750,utterance,listener,I love eBay! I just found a doll that my daughter wanted for much cheaper than in the stores.,joyful
hit:11005_conv:22010,situation,none,I bought a bunch of dresses online to try on for my brother's wedding.  I really hope at least one of them works.,anticipating
hit:11005_conv:22010,utterance,speaker,I bought a bunch of dresses online to try on for my brother's wedding.,anticipating
hit:11005_conv:22010,utterance,listener,Oh cool! Have they arrived yet?,questioning
hit:11005_conv:22010,utterance,speaker,Not yet!  I really hope one of them works out.  I hate shopping in person haha,hopeful
hit:11005_conv:22010,utterance,listener,Yeah it,agreeing
hit:11532_conv:23065,situation,none,January my brother came to visit me. I haven't seen him in ten years. I was a little nervous before he arrived.,excited
hit:11532_conv:23065,utterance,speaker,I haven't seen my brother for ten years before he came to visit me in January.,anticipating
hit:11532_conv:23065,utterance,listener,"Oh my, it must have been an exciting time for you seeing your brother after such a long time",acknowledging
hit:11532_conv:23065,utterance,speaker,It was. I was a little nervous too but we had such a great time catching up.,acknowledging
hit:11532_conv:23065,utterance,listener,I can understand why it would be a little nerve wracking but I am glad you caught up with him,neutral
hit:2303_conv:4607,situation,none,I can't wait to see the results of our local elections today.,anticipating
hit:2303_conv:4607,utterance,speaker,I voted today and can't wait to hear the results.,anticipating
hit:2303_conv:4607,utterance,listener,Oh. Who did you vote for?,questioning
hit:2303_conv:4607,utterance,speaker,"Well, we have a councilwoman who has been arrested for drunk and disorderly several times and she wins the election every year.",impressed
hit:2303_conv:4607,utterance,listener,Wow. What does she do that peole would vote for her every year?,surprised
hit:2303_conv:4607,utterance,speaker,I have no idea. She was recorder this last time so I want to see if she still has her seat.,anxious
hit:7950_conv:15901,situation,none,"I'm waiting on my food downstairs to finish cooking, but you can smell it all the way up here! I can't wait until it's done.",anticipating
hit:7950_conv:15901,utterance,speaker,My wife is baking us lunch and I can smell it's aaalmost ready. I'm soo hungry it's hard to think anymore.,joyful
hit:7950_conv:15901,utterance,listener,"Yum, what is she cooking?",questioning
hit:7950_conv:15901,utterance,speaker,"It's like an Eggplant Parmesan? It tastes a lot better than it sounds, I'd really recommend it. But my wife is vegetarian so we're always struggling to find things we both enjoy eating.",impressed
hit:7950_conv:15901,utterance,listener,"Yum that sounds delicious! I'm a vegetarian as well, I will have to look into the recipe for that!",acknowledging
hit:772_conv:1545,situation,none,I'm really looking forward to the future.,anticipating
hit:772_conv:1545,utterance,speaker,I'm looking forward to the future a lot lately.,anticipating
hit:772_conv:1545,utterance,listener,"well, we all do. I hope you achieve what you set out to do",encouraging
hit:772_conv:1545,utterance,speaker,It's not so much what I'm trying to achieve as it's something I'm looking forward to happening.,anticipating
hit:772_conv:1545,utterance,listener,"oh, well what are you looking forward too?",questioning
hit:11591_conv:23183,situation,none,My company got a huge order. I think it will be a busy few months.,anticipating
hit:11591_conv:23183,utterance,speaker,My company just got a huge order from a Fortune 500!,proud
hit:11591_conv:23183,utterance,listener,"I'm not 100% sure what that means, but that sounds exciting, especially if you're excited about it. Congratulations! Hopefully that means you guys will just keep getting bigger and bigger.",wishing
hit:11591_conv:23183,utterance,speaker,Yep. It means we are anticipating a lot of work and a lot of money. So pay raises for everyone!,anticipating
hit:11591_conv:23183,utterance,listener,That sounds awesome. I hope everyone is prepared for the next step so that you guys can keep getting better.,encouraging
hit:7085_conv:14170,situation,none,I am so ready for the water parks to open.,excited
hit:7085_conv:14170,utterance,speaker,I am so ready for the water parks to open.,excited
hit:7085_conv:14170,utterance,listener,I would think they are now. Are they already closed down for the summer?,surprised
hit:7085_conv:14170,utterance,speaker,They are but they reopen when school returns.,neutral
hit:7085_conv:14170,utterance,listener,"Oh, I see. Well, they are a lot of fun!",acknowledging
hit:2775_conv:5551,situation,none,I just talked to my kid's pre-k teacher. They already know each other. I can't wait,anxious
hit:2775_conv:5551,utterance,speaker,School starts soon. I just spoke with my daughters teacher.,anxious
hit:2775_conv:5551,utterance,listener,"What grade is she in, and how did it go!?",questioning
hit:2775_conv:5551,utterance,speaker,Pre-K. She is excited for school. Turns out the teacher already knows her.,surprised
hit:2775_conv:5551,utterance,listener,Thats awesome! wow congrats mom... I bet you are super excited.,acknowledging
hit:2775_conv:5551,utterance,speaker,I am. Probably more than her!,jealous
hit:7787_conv:15574,situation,none,I'm getting to eat lobster for the first time this weekend. Looking forward to it,excited
hit:7787_conv:15574,utterance,speaker,I'm eating lobster for the first time this weekend.,disgusted
hit:7787_conv:15574,utterance,listener,Do you like it ?,questioning
hit:7787_conv:15574,utterance,speaker,I hope I will. It's my first time eating it.,hopeful
hit:7787_conv:15574,utterance,listener,"Well, if you don't, you won't be the only one.",neutral
hit:8857_conv:17714,situation,none,"I have a big test coming up, I wish time would hurry up.",anticipating
hit:8857_conv:17714,utterance,speaker,"I have a big test coming up, I wish time would hurry up so I can get it over with.",anticipating
hit:8857_conv:17714,utterance,listener,Ahhh i bet your nerves are thru the roof. Whens the test date?,encouraging
hit:8857_conv:17714,utterance,speaker,Next Tuesday!,hopeful
hit:8857_conv:17714,utterance,listener,"I wish you a lot of luck, and try not to let it get the best of you ( way easy to say... way hard to actually do. i know )",wishing
hit:5532_conv:11065,situation,none,My son is due in a couple of months and I am feeling this way.,anticipating
hit:5532_conv:11065,utterance,speaker,"I am so anxious about my son being born in a couple of months, it will be my first child.",anxious
hit:5532_conv:11065,utterance,listener,You are very fortunate. Have you decided on a name yet?,questioning
hit:5532_conv:11065,utterance,speaker,"We haven't yet, it is so hard to decide!",apprehensive
hit:5532_conv:11065,utterance,listener,"You will know when the time is right. I am adopted myself, so I have a special place in my heart for new parents.",caring
hit:7565_conv:15131,situation,none,Im looking forward to the Spanish Supercopa tonight.,anticipating
hit:7565_conv:15131,utterance,speaker,I'm looking forward to the Spanish Supercopa tonight,excited
hit:7565_conv:15131,utterance,listener,What is that? I have never heard of it.,questioning
hit:7565_conv:15131,utterance,speaker,It's a soccer match between the winners of the Spanish League and the winners of teh Spanish cup. They play it tonight in Tangiers.,anticipating
hit:7565_conv:15131,utterance,listener,"Nice, are you going to the game?",questioning
hit:7565_conv:15131,utterance,speaker,No - I'll just watch on TV.,content
hit:11475_conv:22951,situation,none,The new school year has begun and I'm can't wait to see what the future has to offer,anticipating
hit:11475_conv:22951,utterance,speaker,The new school year has begun and I'm can't wait to see what the future has to offer,anticipating
hit:11475_conv:22951,utterance,listener,awesome,acknowledging
hit:11475_conv:22951,utterance,speaker,"Yeah, I'm a nursing major so I'm excited to begin volunteering at my local hospital.",excited
hit:11475_conv:22951,utterance,listener,thats sounds fun,acknowledging
hit:11475_conv:22951,utterance,speaker,It is! I have a strong passion for helping others.,caring
hit:9136_conv:18272,situation,none,I cannot wait for 2 weeks from now. College football is starting then,anticipating
hit:9136_conv:18272,utterance,speaker,I cannot wait for weeks from now. College football is starting,anticipating
hit:9136_conv:18272,utterance,listener,"I know, I can't wait either!",agreeing
hit:9136_conv:18272,utterance,speaker,Its going to be a lot of fun I hope,encouraging
hit:9136_conv:18272,utterance,listener,I am rooting for the Longhorns!,hopeful
hit:3910_conv:7820,situation,none,I know I'm going to get fired tomorrow.,anticipating
hit:3910_conv:7820,utterance,speaker,I know I'm going to get fired tomorrow.,anticipating
hit:3910_conv:7820,utterance,listener,Why do you say that,questioning
hit:3910_conv:7820,utterance,speaker,"I got an email from a friend at work that knows the boss, and he said the boss told him I'm toast.  The boss has hated me for years.  Maybe I should call in.",jealous
hit:3910_conv:7820,utterance,listener,I think you should just show up anyway,suggesting
hit:3910_conv:7820,utterance,speaker,If I don't show up I will have a job until Tuesday.,annoyed
hit:12074_conv:24148,situation,none,Dove season opens next weekend.,anticipating
hit:12074_conv:24148,utterance,speaker,Dove season opens next weekend.,anticipating
hit:12074_conv:24148,utterance,listener,What is dove season?,questioning
hit:12074_conv:24148,utterance,speaker,A dove is a type of bird that you hunt with shotguns for.,terrified
hit:12074_conv:24148,utterance,listener,Oh!  I didn't know people hunted them!  What is used to hunt them?  Shotguns?,questioning
hit:12074_conv:24148,utterance,speaker,Yes shotguns.  They're considered quite challenging to hit.  They fly extremely fast when compared to things like ducks.,surprised
hit:1893_conv:3786,situation,none,I am excited for the new super smash bros game coming out for the switch soon,anticipating
hit:1893_conv:3786,utterance,speaker,I am excited for the new super smash bros game coming out for the switch soon,anticipating
hit:1893_conv:3786,utterance,listener,My boyfriend just bought a Nintendo Switch last week. It was expensive!,jealous
hit:1893_conv:3786,utterance,speaker,"That is a great choice, I love mine so so much",grateful
hit:1893_conv:3786,utterance,listener,I will have to ask him about the Super Smash Bro's game. Most likely he's looking forward to it as well!,anticipating
hit:7620_conv:15241,situation,none,There is a bad storm outside right now. My dog is curled up like a ball in the basement corner.,lonely
hit:7620_conv:15241,utterance,speaker,We have some bad storm weather out here right now.  My dog absolutely hates it.,terrified
hit:7620_conv:15241,utterance,listener,did you put him inside?,questioning
hit:7620_conv:15241,utterance,speaker,"No, he goes down to the basement and curls up at the first sound of thunder.",afraid
hit:7620_conv:15241,utterance,listener,ah well at least he is inside.,neutral
hit:1377_conv:2755,situation,none,I am anticipating the new super smash bros game coming out soon,anticipating
hit:1377_conv:2755,utterance,speaker,I am anticipating the new super smash bros game coming out soon,anticipating
hit:1377_conv:2755,utterance,listener,Yeah - is it a reboot of the old version from years ago?,questioning
hit:1377_conv:2755,utterance,speaker,"It is actually an ultimate version, it has everything from the old games",nostalgic
hit:1377_conv:2755,utterance,listener,"Oh cool - I haven't played all of them, but did playthe first one.",acknowledging
hit:9697_conv:19395,situation,none,We saved up all year to take a nice beach vacation.  This was the first time we've even taken a family vacation.,anticipating
hit:9697_conv:19395,utterance,speaker,We saved up all year to take a nice beach vacation.,anticipating
hit:9697_conv:19395,utterance,listener,That's awesome. Was it worth it?,questioning
hit:9697_conv:19395,utterance,speaker,"So worth it!  It was our first family vacation, so it was really special.",neutral
hit:9697_conv:19395,utterance,listener,I hope you got plenty of photo's?,encouraging
hit:2274_conv:4548,situation,none,I am ready for the Frozen Four.,excited
hit:2274_conv:4548,utterance,speaker,I am ready for the Frozen Four.,excited
hit:2274_conv:4548,utterance,listener,What is that?,questioning
hit:2274_conv:4548,utterance,speaker,It is the Final Four but for college hockey.,jealous
hit:2274_conv:4548,utterance,listener,Oh right.  I havnt heard of it.  Are you playing?,questioning
hit:440_conv:881,situation,none,I was waiting for a package that had been back ordered to finally arrive.,anticipating
hit:440_conv:881,utterance,speaker,I ordered a package over a month ago and it finally arrived.,excited
hit:440_conv:881,utterance,listener,What did you order?,questioning
hit:440_conv:881,utterance,speaker,Sunglasses. They were back ordered and didn't arrive in time for my trip to the beach.,annoyed
hit:440_conv:881,utterance,listener,Oh no! Hopefully you will get to wear them on your next trip to the beach.,consoling
hit:6975_conv:13950,situation,none,"i am going to a show this weekend, i expect it to be awesome",anticipating
hit:6975_conv:13950,utterance,speaker,"i am going to a show this weekend, i expect it to be awesome",anticipating
hit:6975_conv:13950,utterance,listener,What show is it?,questioning
hit:6975_conv:13950,utterance,speaker,breaking ben and 5 finger,angry
hit:6975_conv:13950,utterance,listener,Is that a play or music band?,questioning
hit:12378_conv:24757,situation,none,I am expecting to get a big bonus. I hope it happens!,anticipating
hit:12378_conv:24757,utterance,speaker,I'm hoping to get a big bonus at work,hopeful
hit:12378_conv:24757,utterance,listener,Oh I hope you get it! It can really help out or just be a splurge,encouraging
hit:12378_conv:24757,utterance,speaker,Yeah it is nice to be able to go out and just spend a little money!,acknowledging
hit:12378_conv:24757,utterance,listener,"Definitely, it's good to work for a company that does that too",agreeing
hit:2090_conv:4180,situation,none,I am expecting a big recession on the horizon.,anticipating
hit:2090_conv:4180,utterance,speaker,I am expecting a big recession on the horizon,anticipating
hit:2090_conv:4180,utterance,listener,"Yes, I am as well. Do you have any investments that could be affected?",questioning
hit:2090_conv:4180,utterance,speaker,"We all do.When the recession comes, it will affect the economy as a whole.",anticipating
hit:2090_conv:4180,utterance,listener,"I understand that, but do you have a personal investment portfolio that will be directly affected?",questioning
hit:10460_conv:20921,situation,none,"I'm planning a trip to San Francisco to visit friends next year.  I'm very excited, I haven't had a chance to see my friends in 4 years.",anticipating
hit:10460_conv:20921,utterance,speaker,My oldest friends live in San Francisco and I haven't had a chance to visit in four years.,lonely
hit:10460_conv:20921,utterance,listener,"I am sorry to hear that, you must miss them. Why haven't you been able to visit them?",sympathizing
hit:10460_conv:20921,utterance,speaker,"Money, I just finished grad school last year and found a full time job.  Now I have a bit of vacation and I'm very excited to start planning the trip!",excited
hit:10460_conv:20921,utterance,listener,"I see, that is very understandable, I am really glad that you will be able to see them soon! I hope you have a safe trip and a great time! :)",encouraging
hit:4705_conv:9411,situation,none,waiting for my house to sell,anticipating
hit:4705_conv:9411,utterance,speaker,"My house is in closing right now, should be a few more weeks but it feels like forever. I cant wait.",anticipating
hit:4705_conv:9411,utterance,listener,i know how that feels,agreeing
hit:4705_conv:9411,utterance,speaker,feels like forever!!!!!!!!!!!!!!!!!!!!,agreeing
hit:4705_conv:9411,utterance,listener,once you get it over with you will feel better,consoling
hit:8542_conv:17085,situation,none,I have big plans this weekend to go to Orlando. Very excited.,anticipating
hit:8542_conv:17085,utterance,speaker,"I have big plans this weekend to go visit Orlando, Florida.",anticipating
hit:8542_conv:17085,utterance,listener,That is nice. Are you going alone?,questioning
hit:8542_conv:17085,utterance,speaker,I am but I will meet some friends once I get there. It's my first time going.,trusting
hit:8542_conv:17085,utterance,listener,I hope you have a good time.,encouraging
hit:6963_conv:13926,situation,none,My husband and I are taking a vacation by ourselves.  We are going to a little beach area in Florida for a week.,excited
hit:6963_conv:13926,utterance,speaker,My husband and I are taking our first vacation without kids in 18 years.,joyful
hit:6963_conv:13926,utterance,listener,"Wow that sounds lovely, where are you headed? Some where warm I hope!",encouraging
hit:6963_conv:13926,utterance,speaker,"Yes, we are going to a little beach area in florida that is off the beaten path - just a week to relax and reconnect.",content
hit:6963_conv:13926,utterance,listener,"That sounds amazing, I hope you both enjoy it!",encouraging
hit:9320_conv:18640,situation,none,I've been waiting to hear back from a job interview I feel went quite well.,anticipating
hit:9320_conv:18640,utterance,speaker,I've been waiting to hear back from a job interview I feel went quite well.,anticipating
hit:9320_conv:18640,utterance,listener,How long do you have to wait?,questioning
hit:9320_conv:18640,utterance,speaker,a few days I think,anticipating
hit:9320_conv:18640,utterance,listener,Good luck! I'm sure you did great.,wishing
hit:7235_conv:14470,situation,none,I am looking forward to the new pizza joint opening here.  I can't wait to try it.,anticipating
hit:7235_conv:14470,utterance,speaker,I am looking forward to the new pizza joint opening here.,anticipating
hit:7235_conv:14470,utterance,listener,"yes! pizza is on of lifes simple joys,  what is your favorite kind of pizza?",questioning
hit:7235_conv:14470,utterance,speaker,New York style pepperoni.  I can't wait to try it.,anticipating
hit:7235_conv:14470,utterance,listener,"ohhh yes, NY style is thin crust right?",questioning
hit:4999_conv:9998,situation,none,"i cant wait to play the new madden, ive been waiting months for this",anticipating
hit:4999_conv:9998,utterance,speaker,"ive been waiting for months for the new madden, it finally comes out friday",anticipating
hit:4999_conv:9998,utterance,listener,"Heck yeah! I myself have never been into madden, more of a NBA2k guy.",agreeing
hit:4999_conv:9998,utterance,speaker,"i love 2k, proam is the best!",neutral
hit:4999_conv:9998,utterance,listener,"I've been playing it since I was a kid, but I always wait like 3 years in between buying them.",anticipating
hit:2055_conv:4110,situation,none,I have a 2 week vacation coming up that I am looking forward to. It's so hard to work when you can't wait!,anticipating
hit:2055_conv:4110,utterance,speaker,I have a 2 week vacation coming up. I'm very excited for it!,anticipating
hit:2055_conv:4110,utterance,listener,Sounds exciting! Are you going anywhere exotic?,questioning
hit:2055_conv:4110,utterance,speaker,Italy! It's my first international trip so it should be very fun,anticipating
