Dialog_ID,Type,Actor,Text
hit:7356_conv:14712,utterance,speaker,we haven't had one this year. it's mostly just cuz i'm burnt out at work and at my breaking point.
hit:7356_conv:14712,utterance,listener,Sounds like you're really tired. Are you going to make it to the end of the year without a break?
hit:7356_conv:14712,utterance,speaker,i don't know. somedays i worry about it. i hope so.
hit:11311_conv:22622,situation,none,looking for a mailed check that hasn't yet arrived. i needed it before i left town for a weekend.
hit:11311_conv:22622,utterance,speaker,it's annoying isn't it? You're expecting a check or something else to be delivered to you based on what you were told and yet it looks like that schedule won't be adhered to. That's where I was a few weeks ago.
hit:11311_conv:22622,utterance,listener,Yes that is annoying! How long did you have to wait?
hit:11311_conv:22622,utterance,speaker,the darned thing arrived while i was out of town.
hit:11311_conv:22622,utterance,listener,"Wow, thats no fun at all. I guess you could look at it as money saved."
hit:11311_conv:22622,utterance,speaker,glass half full. i like it!
hit:11311_conv:22622,utterance,listener,Thanks! LOL
hit:1863_conv:3726,situation,none,I am excited for the new super smash bros game coming out for the switch soon
hit:1863_conv:3726,utterance,speaker,I am excited for the new super smash bros game coming out for the switch soon
hit:1863_conv:3726,utterance,listener,"That will be a ton of fun to play!  I rememeber when the first one came out, what a blast.  Now I have to go get a switch!"
hit:1863_conv:3726,utterance,speaker,"You definitely should, they are a great system to own, I LOVE mine"
hit:1863_conv:3726,utterance,listener,What is your favorite game?
hit:7169_conv:14339,situation,none,I ordered something online last week and I've been waiting for it to come on the mail ever since
hit:7169_conv:14339,utterance,speaker,"I ordered something online last week, and now I can't wait until it comes on the mail"
hit:7169_conv:14339,utterance,listener,oh thats cool
hit:7169_conv:14339,utterance,speaker,"Yes, I'm very excited because of it"
hit:7169_conv:14339,utterance,listener,well have fun with that
hit:7740_conv:15481,situation,none,I get to go to the zoo this afternoon.
hit:7740_conv:15481,utterance,speaker,I get to go to the zoo this afternoon.
hit:7740_conv:15481,utterance,listener,I be you cant wait! Seeing exotic animals is so exciting!
hit:7740_conv:15481,utterance,speaker,I haven't been to the zoo in more than a decade too!
hit:7740_conv:15481,utterance,listener,This will be fun! I bet your full of joy right now!
hit:7740_conv:15481,utterance,speaker,I'm looking forward to it.
hit:7740_conv:15481,utterance,listener,Im excited for you! Enjoy your day!
hit:7740_conv:15481,utterance,speaker,You too!
hit:6647_conv:13295,situation,none,every time friday comes
hit:6647_conv:13295,utterance,speaker,"i was looking towards friday all week , im finally off and i want to get so much done"
hit:6647_conv:13295,utterance,listener,will you have enough time?
hit:6647_conv:13295,utterance,speaker,"i have all day to try and get everything done , go to the mall , have lunch with my friends , workout , buy art supplies todays gonna be a good day"
hit:6647_conv:13295,utterance,listener,i hope so. It feels good when your day goes smoothly
hit:9757_conv:19514,situation,none,i've got a doctor's appointment tommorow that i've been worried about all week
hit:9757_conv:19514,utterance,speaker,i've got a doctor's appointment tommorow that i've been worried about all week
hit:9757_conv:19514,utterance,listener,Oh no. Whats wrong? Why are you going?
hit:9757_conv:19514,utterance,speaker,i'm having some health issues that have me really worried
hit:9757_conv:19514,utterance,listener,I'm sorry I hope it nothing serious. I hope it just seems bad but is easily fixable.
hit:9757_conv:19514,utterance,speaker,i hope so too. i don't know if i can handle bad news honestly i'm at the end of my rope.
hit:5825_conv:11650,situation,none,"I can't wait for the delivery man to arrive.  I ordered a huge 70"" television."
hit:5825_conv:11650,utterance,speaker,I am up early and already waiting for the delivery man today!
hit:5825_conv:11650,utterance,listener,Special package coming today?
hit:5825_conv:11650,utterance,speaker,"Oh yes indeed!  I ordered a 70"" Ultra High Def television and its set to arrive today."
hit:5825_conv:11650,utterance,listener,"wow that's awesome! I am the same way. As soon as I hit ""complete order"", i am counting down the time"
hit:2261_conv:4522,situation,none,I can't until next summer! This past summer was such a happy moment in my life!
hit:2261_conv:4522,utterance,speaker,I can't until next summer! This past summer was such a happy moment in my life!
hit:2261_conv:4522,utterance,listener,What do you do in the summer?
hit:2261_conv:4522,utterance,speaker,I got to see a lot of my favorite movies I've been waiting for and a lot of great concerts! I am anticipating next summer and cant wait!
hit:2261_conv:4522,utterance,listener,I love going to concerts.
hit:372_conv:745,situation,none,Just heard back from my boss about a promotion. He says it sounds good that I would get it.
hit:372_conv:745,utterance,speaker,Just heard back from my boss about a promotion. He says it sounds good that I would get it.
hit:372_conv:745,utterance,listener,"Awesome! It seems like you really worked hard, what type of work do you do?"
hit:372_conv:745,utterance,speaker,I work in marketing. It's kinda cut throat sometimes.
hit:372_conv:745,utterance,listener,"Oh, yeah. I couldn't do that type of work. It is too stressful for me."
hit:8609_conv:17219,situation,none,I cannot wait until next summer.  We are taking our daughter on her graduation trip to Florida to see Winter the Dolphin.
hit:8609_conv:17219,utterance,speaker,"I cannot wait until next summer, we have a big graduation trip planned for our daughter."
hit:8609_conv:17219,utterance,listener,That is so exciting!  What torture waiting for a whole year!  Where are you going?
hit:8609_conv:17219,utterance,speaker,"Well, she has to graduate first - LOL!  We are going to Clearwater Florida to see Winter the Dolphin"
hit:8609_conv:17219,utterance,listener,So fun!  Hope you have a great time!
hit:1636_conv:3273,situation,none,Christmas eve is the worst day for me every hear.
hit:1636_conv:3273,utterance,speaker,Christmas eve is the worst day for me every year.
hit:1636_conv:3273,utterance,listener,Why? What happens on Christmas eve for you?
hit:1636_conv:3273,utterance,speaker,I just want it to be christmas so badly then.
hit:1636_conv:3273,utterance,listener,"Ohhh, duh! I should have seen that coming lol"
hit:7722_conv:15445,situation,none,"In the past, I was jobless for 14 months. So now, I am putting a lot of money in my savings in case this happened again."
hit:7722_conv:15445,utterance,speaker,"In the past, I was jobless for 14 months. So now, I am putting a lot of money in my savings in case this happened again."
hit:7722_conv:15445,utterance,listener,Sounds like a real example of learning from the past. sorry you had to go through that. are you better now?
hit:7722_conv:15445,utterance,speaker,I am better now. I have paid my debts. I can now think about the future.
hit:7722_conv:15445,utterance,listener,Sounds like youre in a good place. Congratulations!
hit:155_conv:310,situation,none,"I remember waiting for the Nintendo Switch to come out, I was so excited, I still love using it every day!"
hit:155_conv:310,utterance,speaker,"I remember waiting for the Nintendo Switch to come out, I was so excited"
hit:155_conv:310,utterance,listener,"I was also excited. In fact, I have one right now!"
hit:155_conv:310,utterance,speaker,"Awesome, I have Zelda, Mario, Splatoon, Fortnite and tons of other games!"
hit:155_conv:310,utterance,listener,Those are great titles. I am a big Nintendo fan. I can't wait for the new Metroid Prime.
hit:155_conv:310,utterance,speaker,"Me neither, too bad it is far away, but we still get smash and Pokemon this year!"
hit:155_conv:310,utterance,listener,That should be fun. Pokemon is a great franchise. I have many of the handheld games.
hit:4684_conv:9368,situation,none,I had what felt like a great interview and I was waiting to hear back.
hit:4684_conv:9368,utterance,speaker,I just had a great interview for my dream job and I am waiting to hear back!
hit:4684_conv:9368,utterance,listener,That's awesome!  What is it?
hit:4684_conv:9368,utterance,speaker,To be a lead financial consultant for one of the big 4 firms.
hit:4684_conv:9368,utterance,listener,"Ohh, fancy.  Well, I hope it works out well for you! :)"
hit:4684_conv:9368,utterance,speaker,Thanks! Fingers crossed. We will see what happens.
hit:3073_conv:6146,situation,none,I'm waiting to hear back if I could get earlier flight tickets to my friend's wedding.
hit:3073_conv:6146,utterance,speaker,I'm waiting to hear back if I could get earlier flight tickets to my friend's wedding
hit:3073_conv:6146,utterance,listener,Uh oh!  What happens if you can't get an earlier flight?  Will you miss the wedding?
hit:3073_conv:6146,utterance,speaker,It will be very close. I won't have to time to relax from the flight before the wedding.
hit:3073_conv:6146,utterance,listener,I would be feeling quite anxious if I were you!  I am sure it will work out for you!
hit:6625_conv:13251,situation,none,I can't wait for the new call of duty game. The beta starts today
hit:6625_conv:13251,utterance,speaker,The new call of duty game doesnt come out until october
hit:6625_conv:13251,utterance,listener,"I see. I used to play this game along with Battlefield in the past when in college. Now, I only FIFA only, others do not interest me much"
hit:6625_conv:13251,utterance,speaker,I bought all of the battlefield games but couldnt get into it. The COD beta starts today I can't wait to get home
hit:6625_conv:13251,utterance,listener,Good old days of playing these games all nights with my roommates. Now adult life is so different and boring
hit:6625_conv:13251,utterance,speaker,I know. That's the only thing I splurge on each year. The new call of duty.
hit:5888_conv:11776,situation,none,I am really looking forward to the upcoming football season.  I can't wait for it to start.
hit:5888_conv:11776,utterance,speaker,I am really looking forward to the upcoming football season.
hit:5888_conv:11776,utterance,listener,Oh why is that? Do you play?
hit:5888_conv:11776,utterance,speaker,"No, I am just a football fan.  I can't wait for it to start!"
hit:5888_conv:11776,utterance,listener,"Ah, yeah my husband is the same way. He is very excited."
hit:4942_conv:9884,situation,none,I am looking forward to win
hit:4942_conv:9884,utterance,speaker,I am looking forward to win today's tournament
hit:4942_conv:9884,utterance,listener,"Thats awesome, I hope you win! What are you playing?"
hit:4942_conv:9884,utterance,speaker,"Table tennis. My colleagues are anticipating a failure, they don't know I have been practising for the past 8 months"
hit:4942_conv:9884,utterance,listener,I bet you will do great!! It sounds like you have been practicing very hard and you have the desire. That is a winning combination!!
hit:1057_conv:2115,situation,none,I can not wait for Top Gun 2.
hit:1057_conv:2115,utterance,speaker,I can not wait for Top Gun 2.
hit:1057_conv:2115,utterance,listener,IS that a real thing?
hit:1057_conv:2115,utterance,speaker,"Yes, they are filming it now."
hit:1057_conv:2115,utterance,listener,Wow. The first one is so old now.
hit:2791_conv:5583,situation,none,I'm waiting for this semester to start so I can get it over with.
hit:2791_conv:5583,utterance,speaker,Fall semester is about to start and I am so ready.
hit:2791_conv:5583,utterance,listener,It's nice to see someone who loves school! What are you studying?
hit:2791_conv:5583,utterance,speaker,Criminology. I actually don't love it. lol. I just want to get it over with.
hit:2791_conv:5583,utterance,listener,Lol! Oh my goodness. So you are going to be a police officer or a lawyer?
hit:2791_conv:5583,utterance,speaker,No. I just want to work in the courthouse and be nosey and hear peoples cases.
hit:10276_conv:20553,situation,none,I am looking forward to my wedding date!
hit:10276_conv:20553,utterance,speaker,I am looking forward to my wedding date! Of course you are also invited! :)
hit:10276_conv:20553,utterance,listener,Oh that is definitely something to be excited about!
hit:10276_conv:20553,utterance,speaker,"Yes it sure is, I have know Chris since we were 5 years old. I can not believe we have finally come this far and are getting married!"
hit:10276_conv:20553,utterance,listener,That is quite unique. I'm happy to hear that!
hit:5659_conv:11319,situation,none,I got a foreclosure notice from the bank. I am preparing myself to move out from my home.
hit:5659_conv:11319,utterance,speaker,I got a foreclosure notice from the bank. I am preparing myself to move out from my home. I am trying my best to loose less money as possible.
hit:5659_conv:11319,utterance,listener,Oh no! I hate to hear that! Have you found another place yet?
hit:5659_conv:11319,utterance,speaker,I am looking and I am trying at the same time to find the best buyer to be able to recover some of the money.
hit:5659_conv:11319,utterance,listener,Well I think you'll be able to sell it for a good price.
hit:8221_conv:16442,situation,none,Just a few more hours until the work shift is over.
hit:8221_conv:16442,utterance,speaker,Just a few more hours until the work shift is over
hit:8221_conv:16442,utterance,listener,I feel you man.  I'm off in 1 hour and 11 minutes.  tick tock.
hit:8221_conv:16442,utterance,speaker,"Oh hey, we on the same time clock."
hit:8221_conv:16442,utterance,listener,Its a small world... maybe we even work at the same place.
hit:3268_conv:6537,situation,none,I am looking forward to the new season of Game of Thrones.  I am so excited for it!
hit:3268_conv:6537,utterance,speaker,I am looking forward to the next season of Game of Thrones!
hit:3268_conv:6537,utterance,listener,Oh me too! I heard it will be the last one.
hit:3268_conv:6537,utterance,speaker,I am so excited just thinking about it. I can't wait!
hit:3268_conv:6537,utterance,listener,Me too! I hope we both enjoy it a lot!
hit:7627_conv:15254,situation,none,I am looking forward to going to the movies later.  I can't wait to see something.
hit:7627_conv:15254,utterance,speaker,I am looking forward to going to the movies later.
hit:7627_conv:15254,utterance,listener,That is such a relaxing fun thing to do. Are you going to see something that you've been wanting to watch?
hit:7627_conv:15254,utterance,speaker,I don't know what movie yet.  I can't wait to see something!
hit:7627_conv:15254,utterance,listener,Luckily they have several options. I'm sure you will find one that will be worth seeing.
hit:7808_conv:15617,situation,none,I am going on a weeklong vacation next month and I cannot wait!
hit:7808_conv:15617,utterance,speaker,I am going on a week long vacation next month.  I am really excited and cannot wait!
hit:7808_conv:15617,utterance,listener,I wish i could afford a vacation like that.
hit:7808_conv:15617,utterance,speaker,I got a really good deal.  And I am splitting the cost with someone.  It is going to be a blast
hit:7808_conv:15617,utterance,listener,One day i'll try one of those.
hit:10020_conv:20040,situation,none,I cannot wait to receive this package that I ordered. It should be getting here tomorrow. It is a gift for my nephew.
hit:10020_conv:20040,utterance,speaker,I am really excited to get this package that I had ordered a few days ago.
hit:10020_conv:20040,utterance,listener,What did you order?
hit:10020_conv:20040,utterance,speaker,"I had ordered this gift for my nephew, and it should be here tomorrow. It is those magnet tiles that are popular now."
hit:10020_conv:20040,utterance,listener,How much did those cost?
hit:10020_conv:20040,utterance,speaker,Anywhere from as low as $15 to about $30 for a good set.
hit:8285_conv:16571,situation,none,I have a dentist appointment next week. I am not looking forward to it. I don't want to go!
hit:8285_conv:16571,utterance,speaker,I have a dentist appointment next week.
hit:8285_conv:16571,utterance,listener,Oi...I don't like doctors or the dentists.
hit:8285_conv:16571,utterance,speaker,Me neither. I do not want to go.
hit:8285_conv:16571,utterance,listener,"lol! I do not blame you, did you look up reviews?"
hit:9133_conv:18266,situation,none,I got a new job. I'm kinda nervous!
hit:9133_conv:18266,utterance,speaker,I got a new job. I'm kinda nervous!
hit:9133_conv:18266,utterance,listener,why ? im sure you will be fine
hit:9133_conv:18266,utterance,speaker,New job. New coworkers. All the new and unknown makes me nervous!
hit:9133_conv:18266,utterance,listener,yea i can understand that
hit:8810_conv:17620,situation,none,I will be going to see a cover band that I have been wanting to see for a year. They cover my favorite band. My favorite band no longer tours.
hit:8810_conv:17620,utterance,speaker,I am going to go see a cover band of my favorite band soon.
hit:8810_conv:17620,utterance,listener,Oh what is the band? Sometimes cover bands sound better! lol
hit:8810_conv:17620,utterance,speaker,"They're called Found a Job, they cover Talking Heads songs."
hit:8810_conv:17620,utterance,listener,lol!! That's a hysterical name! Never heard of talking heads. What genre?
hit:8810_conv:17620,utterance,speaker,They were big in the 70s/80s. They did that song psycho killer. It is what they are most known for. Kinda pop/rocky
hit:9479_conv:18959,situation,none,I ordered a new fishing reel. I can't wait for it to come in the mail.
hit:9479_conv:18959,utterance,speaker,I ordered a new fishing reel. I can't wait for it to come in the mail.
hit:9479_conv:18959,utterance,listener,That sounds cool. Do you go fishing a lot?
hit:9479_conv:18959,utterance,speaker,I've been getting back into it. I'm near the coast so its fun to go.
hit:9479_conv:18959,utterance,listener,My dad really enjoyed fishing. I think I'd like the peace and quiet of it.
hit:9479_conv:18959,utterance,speaker,"ITs pretty quiet. Its relaxing, and the sunrise on the water is always beautiful."
hit:5516_conv:11033,situation,none,I have felt this way while waiting to take my gre.
hit:5516_conv:11033,utterance,speaker,I have been preparing to take the gre and I cannot wait for it to be over.
hit:5516_conv:11033,utterance,listener,What field is that for? I am sure that is a lot of stress
hit:5516_conv:11033,utterance,speaker,It is like the SAT for Grad School.
hit:5516_conv:11033,utterance,listener,"That makes sense, well I wish you the best of luck!"
hit:10236_conv:20473,situation,none,My husband has a job interview coming up and we are really hoping he will get the job. It'll be a really nice job for him and it pays well too.
hit:10236_conv:20473,utterance,speaker,My husband has a job interview coming up and we re really hoping he'd get the job.
hit:10236_conv:20473,utterance,listener,What kind of job is it?   I will keep my fingers crossed he gets it!
hit:10236_conv:20473,utterance,speaker,It's for health care company. It'll be a better job for him. Thank you.
hit:10236_conv:20473,utterance,listener,"THats awesome, does it pay better than the one he has?  A pay increase is certainly helpful."
hit:11535_conv:23070,situation,none,"I just put a deposit down on a real live pizza oven! This will certainly help me better my skills as a pizza maker, and I'm so happy that I get to make pizza whenever I want!"
hit:11535_conv:23070,utterance,speaker,I've trying for years to get a great deal on a pizza oven at home. I finally was able to secure a real brick oven for cheap!
hit:11535_conv:23070,utterance,listener,"Wow, you must really be excited. Do you have room for it in your kitchen?"
hit:11535_conv:23070,utterance,speaker,It's actually going outside for now. It's going to be a huge one! I just cant wait to make all the pizza I can.
hit:11535_conv:23070,utterance,listener,That sounds delicious! Can I come over?
hit:11535_conv:23070,utterance,speaker,Once I get it up and running anytime! Real corn dusted brick oven pizza for all!
hit:3653_conv:7306,situation,none,At the end of the year a good friend of mine is coming down to visit.
hit:3653_conv:7306,utterance,speaker,"At the end of the year, a good friend of mine who I haven't seen in a while is coming down to visit."
hit:3653_conv:7306,utterance,listener,That sounds exciting. How long has it been since you've seen eachother?
hit:3653_conv:7306,utterance,speaker,6 years. But we've kept in touch over social media ever since he moved.
hit:3653_conv:7306,utterance,listener,That's great!
hit:11432_conv:22864,situation,none,I had great expectations from Belgium. They should have won the world cup!
hit:11432_conv:22864,utterance,speaker,Have you seen the fifa world cup?
hit:11432_conv:22864,utterance,listener,"A few times before, but not recently. I do love Fifa the game though."
hit:11432_conv:22864,utterance,speaker,I had great expectations from Belgium. They should have won the world cup!
hit:11432_conv:22864,utterance,listener,"Well maybe next year they will fix the issues the club had, and come back stronger."
hit:11432_conv:22864,utterance,speaker,"Yes for sure! Thanks! They will win, the next time!"
hit:679_conv:1358,situation,none,My current employer has financial difficulties. It has layoff 25% of the employees. I started to look for another job. I am expecting to be part of the next layoff.
hit:679_conv:1358,utterance,speaker,My current employer has financial difficulties. It has layoff 25% of the employees. I started to look for another job. I am expecting to be part of the next layoff.
hit:679_conv:1358,utterance,listener,"Ouch, that really sucks. What kind of industry do you work in?"
hit:679_conv:1358,utterance,speaker,I am working in IT but the job market is not good now. It is better to anticipate.
hit:679_conv:1358,utterance,listener,"Ah, I can see why that would be stressful/upsetting. Well, it is good to plan ahead, but don't stress about it too much until you know for certain you are part of that 25%, the odds are still in your favour."
hit:6641_conv:13283,situation,none,I'm looking forward to the coming Fall weather.
hit:6641_conv:13283,utterance,speaker,I'm looking forward the the Fall weather.
hit:6641_conv:13283,utterance,listener,I love the cool breezes of fall
hit:6641_conv:13283,utterance,speaker,"Yes, and the changing of the leaves is wonderful."
hit:6641_conv:13283,utterance,listener,We spend more time outside in fall than summer. summer is way too hot
hit:11996_conv:23993,situation,none,"I cant wait for a few more weeks to go by so I can be debt free, and hopefully happier!"
hit:11996_conv:23993,utterance,speaker,"My debts will all be gone in a few weeks, and I cant wait to feel that feeling!"
hit:11996_conv:23993,utterance,listener,That is great. What is it a big amount that you had to pay back?
hit:11996_conv:23993,utterance,speaker,"huge amount, and would have taken years to fully paid off just overwhelming to even know i was ind ebt"
hit:11996_conv:23993,utterance,listener,I hate having debts.
hit:8092_conv:16185,situation,none,I regularly put in orders for items online and as per the usual have them shipped instead of picking up at the store. The waiting and anticipation for the items is bad sometimes I check tracking even though I know its otw
hit:8092_conv:16185,utterance,speaker,Sometimes the anticipation on waiting for shipped orders to arrive are horrible!
hit:8092_conv:16185,utterance,listener,"Oh yeah, especially when it is something you are really looking forward to receiving."
hit:8092_conv:16185,utterance,speaker,Right or something you really need but can't easily pick up locally.
hit:8092_conv:16185,utterance,listener,"Yep, but at least we have the internet to take care of those things."
hit:8092_conv:16185,utterance,speaker,"Indeed thanksfully! And, we don't have to wait two weeks for shipping like back in the day"
hit:3931_conv:7862,situation,none,There is a new video game that I really want to get coming out in November. I can't wait for it to be released!
hit:3931_conv:7862,utterance,speaker,I can't wait for this new video game to come out in November. It will be great to play it but it so far away!
hit:3931_conv:7862,utterance,listener,What game are you waiting for?
hit:3931_conv:7862,utterance,speaker,"The newest pokemon game ""Let's Go Pickachu"" A bit nerdy I know but I love the series."
hit:3931_conv:7862,utterance,listener,I used to love those games growing up so I can't judge you for it!
hit:6217_conv:12435,situation,none,i cant wait for the weekend!
hit:6217_conv:12435,utterance,speaker,i cant wait for the weekend!
hit:6217_conv:12435,utterance,listener,Oh yea? What are your plans?
hit:6217_conv:12435,utterance,speaker,gonna get chocolate wasted!
hit:6217_conv:12435,utterance,listener,"Chocolate lover, hu/ What's your favorite?"
hit:75_conv:150,situation,none,Had a interview yesterday. I think it went pretty well. I hope I get the job.
hit:75_conv:150,utterance,speaker,Had a interview yesterday. I think it went pretty well. I hope I get the job.
hit:75_conv:150,utterance,listener,Thats good. Make sure you follow up.
hit:75_conv:150,utterance,speaker,Thank you. I did actually. The recruiter sounded pretty positive on the phone.
hit:75_conv:150,utterance,listener,That's great. Would this be a good job?
hit:6654_conv:13308,situation,none,In september I should be getting a sort of bonus check.  I'm gonna use it to pay off my truck and I can't wait
hit:6654_conv:13308,utterance,speaker,I'll be getting a small bonus check in September!
hit:6654_conv:13308,utterance,listener,Good! Plan and spend the money as you wish!
hit:6654_conv:13308,utterance,speaker,I'm planning on using it to pay off the remainder of my truck and I can't wait!
hit:6654_conv:13308,utterance,listener,Nice! wish you get more bonus in upcoming months.
hit:8729_conv:17458,situation,none,I am looking forward to the winter.  I can't wait for the cold.
hit:8729_conv:17458,utterance,speaker,I am looking forward to the winter.
hit:8729_conv:17458,utterance,listener,"Me too, I'm excited for fall, I like to layer my clothes"
hit:8729_conv:17458,utterance,speaker,I can't wait for the cold!
hit:8729_conv:17458,utterance,listener,And the snow! I'm excited to start skiing again
hit:10707_conv:21414,situation,none,"I was building a computer and was getting each part in the mail, and I was anticipating them and was excited"
hit:10707_conv:21414,utterance,speaker,oh man I can't wait for next week!
hit:10707_conv:21414,utterance,listener,Why!? What happens next week?
hit:10707_conv:21414,utterance,speaker,I'm giving birth! to a computer! my parts start coming in next week!
hit:10707_conv:21414,utterance,listener,Dang! I hope you got them big discounts before you ordered them!
hit:10707_conv:21414,utterance,speaker,oh course I've been planning this for a while. I hope to be the proud father of a new gaming rig this time next month!
hit:6183_conv:12367,situation,none,I cannot wait for next week. We are going on a trip
hit:6183_conv:12367,utterance,speaker,I cannot wait till next week. We are going on a trip
hit:6183_conv:12367,utterance,listener,Where to?
hit:6183_conv:12367,utterance,speaker,We are going to asheville to some new breweries
hit:6183_conv:12367,utterance,listener,"Sounds fun, what kind of beer do you like?"
hit:5435_conv:10870,situation,none,I'm pretty excited for my paycheck at the end of this month
hit:5435_conv:10870,utterance,speaker,I'm excited for payday come the end of this month....self-employed paycheck is bigger than the peanuts I used to scrap for in my 9-5 kaching kaaaching
hit:5435_conv:10870,utterance,listener,What type of job do you have now?
hit:5435_conv:10870,utterance,speaker,I'm a freelancer
hit:5435_conv:10870,utterance,listener,Oh that is nice. Do you have a website for your business?
hit:842_conv:1685,situation,none,I am getting ready to make reservations at the beach for next month for a whole week. I can't wait.
hit:842_conv:1685,utterance,speaker,I can't wait to go on vacation next. Getting ready to make reservations online.
hit:842_conv:1685,utterance,listener,"Sounds fun! What area did you have in mind, since you're already about to make the reservations"
hit:842_conv:1685,utterance,speaker,"South Carolina area. I have some cousins that live there, so it will be fun seeing them also."
hit:842_conv:1685,utterance,listener,"I bet! I've been to South Carolina several times. It's very beautiful there, and I'm sure you'll have fun"
hit:842_conv:1685,utterance,speaker,It's a long drive from where I live but I love the beach and water.
hit:10027_conv:20054,situation,none,Me and my friends are going on a road trip. I think it will go smooth
hit:10027_conv:20054,utterance,speaker,Me and my friends are going on a road trip. I think it will go well
hit:10027_conv:20054,utterance,listener,Where will you be heading?
hit:10027_conv:20054,utterance,speaker,Gold coast. I don't anticipate any issues though
hit:10027_conv:20054,utterance,listener,Where is that located.
hit:6745_conv:13490,situation,none,"Can't wait til my wife gets home, I'm surprising her with flowers and dinner."
hit:6745_conv:13490,utterance,speaker,"Can't wait til my wife gets home, I'm surprising her with flowers and dinner."
hit:6745_conv:13490,utterance,listener,She is most certainly going to enjoy that!
hit:6745_conv:13490,utterance,speaker,"Yeah, sometimes I feel the need to surprise her after a long week of work."
hit:6745_conv:13490,utterance,listener,No special occasion then?
hit:7573_conv:15146,situation,none,I will be the first in line to see the new Top Gun 2 movie.
hit:7573_conv:15146,utterance,speaker,I will be the first in line to see the new Top Gun 2 movie.
hit:7573_conv:15146,utterance,listener,When does it come out?
hit:7573_conv:15146,utterance,speaker,"Next year, but I can't wait."
hit:7573_conv:15146,utterance,listener,I'm looking forward to it too
hit:369_conv:738,situation,none,"I have a very hard time with job interviews. Every time I have one I get really nervous, and the closer I get to the interview the worse I feel."
hit:369_conv:738,utterance,speaker,Job interviews are hard for me because I get so nervous beforehand.
hit:369_conv:738,utterance,listener,"Me too, I haven't really found a good strategy to avoid the nervousness to be honest."
hit:369_conv:738,utterance,speaker,Right! It is everything leading up to it that is the worst. The interview itself is never so bad.
hit:369_conv:738,utterance,listener,"Yeah the more you think about it the more you let your expectations and imaginations put fear into you, guess we have to avoid doing that somehow."
hit:369_conv:738,utterance,speaker,Yes. Maybe I need to find a way to distract myself.
hit:5215_conv:10431,situation,none,"I'm anticipating to get a raise at my job this month, I think my boss hinted at it."
hit:5215_conv:10431,utterance,speaker,"I'm anticipating to get a raise at my job this month, I think my boss hinted at it."
hit:5215_conv:10431,utterance,listener,Is it a pretty decent raise?
hit:5215_conv:10431,utterance,speaker,"I have no clue, he just sort of made a suggestive remark toward me about it.  I'm trying not to get my hopes up."
hit:5215_conv:10431,utterance,listener,I'll keep my fingers crossed that it happens for you. I don't think a boss would give a hint like that for no reason!
hit:1697_conv:3394,situation,none,I am so ready for the mid term elections.
hit:1697_conv:3394,utterance,speaker,I am so ready for the midterm elections.
hit:1697_conv:3394,utterance,listener,Me too
hit:1697_conv:3394,utterance,speaker,I hope the Republicans win.
hit:1697_conv:3394,utterance,listener,"Oh, man. Why is that?"
hit:5316_conv:10633,situation,none,"I am going to a concert of my favorite band soon, and I am really looking forward to it"
hit:5316_conv:10633,utterance,speaker,I am going to a concert really soon and I am very excited.
hit:5316_conv:10633,utterance,listener,"That sounds like fun, what band is playing."
hit:5316_conv:10633,utterance,speaker,"My favorite band, Green Day. It should be a lot of fun. Are you doing anything exciting soon?"
hit:5316_conv:10633,utterance,listener,I'm going on a guided fishing trip next month
hit:7956_conv:15913,situation,none,"I ordered a really nice chair online, I cant wait until It arrives tomorrow, it will look so nice in my living room."
hit:7956_conv:15913,utterance,speaker,"I just ordered a really nice chair online it should arrive tomorrow,"
hit:7956_conv:15913,utterance,listener,"What kind of chair is it? A lounging chair, or maybe  a computer desk chair?"
hit:7956_conv:15913,utterance,speaker,it is more like a chaise-lounge and I think it will look great in my living room.  I can't wait for it to arrive!
hit:7956_conv:15913,utterance,listener,"Oooh, that'll be really good. It aught to be really comfortable too."
hit:8891_conv:17782,situation,none,"I'm really excited for Halloween this year. I have so many ideas, I don't even know where to start."
hit:8891_conv:17782,utterance,speaker,I can't wait for Halloween this year. I have so many ideas! I don't even know where to begin.
hit:8891_conv:17782,utterance,listener,Yes! I love Halloween. I need to start making plans myself.
hit:8891_conv:17782,utterance,speaker,"I know it's kind of early, but yeah, I'm already planning it out! I have a three year old now too, so he's finally old enough to actually realize what's going on and enjoy it as much as me."
hit:8891_conv:17782,utterance,listener,"That's awesome, I hope he enjoys it too!"
hit:8891_conv:17782,utterance,speaker,"Thanks! He loves costumes, so I think he'll have a great time."
hit:3910_conv:7821,situation,none,I could not wait to start school this past semester. I just wanted to learn
hit:3910_conv:7821,utterance,speaker,I could not wait to start school last semester. I wanted to learn more
hit:3910_conv:7821,utterance,listener,It is nice that you love learning so much.  What are you studying that you like that much?
hit:3910_conv:7821,utterance,speaker,Creative writing for nwo
hit:3910_conv:7821,utterance,listener,What is NWO?
hit:11557_conv:23115,situation,none,I am anticipating the weekend. After everyone gets home we are going to spend time together as a family.
hit:11557_conv:23115,utterance,speaker,I am really excited about this weekend!
hit:11557_conv:23115,utterance,listener,Awesome! What are your plans for this weekend.
hit:11557_conv:23115,utterance,speaker,I am going to spend some quality time with my family. How about you?
hit:11557_conv:23115,utterance,listener,That is wonderful. I will be spending time at home.
hit:11557_conv:23115,utterance,speaker,"I think that is what we will be doing mostly, but they are normally gone all week and I am alone so it is nice when I get to see them."
