Dialog_ID,Type,Actor,Text
hit:2841_conv:5683,utterance,speaker,I knew I was going to get into a school that I wanted. I just worked hard for it to happen
hit:2841_conv:5683,utterance,listener,That's awesome! Congratulations! Are you in college?
hit:2841_conv:5683,utterance,speaker,"No it was awhile back, but its a good memory"
hit:2841_conv:5683,utterance,listener,That is a wonderful memory. What school did you attend?
hit:8756_conv:17513,situation,none,"I asked my friend to get some stuff for a party, I knew I could count on him though."
hit:8756_conv:17513,utterance,speaker,"I asked my friend to get some stuff for a party, I knew I could count on him though."
hit:8756_conv:17513,utterance,listener,How many people are you expecting? I hope he pulls through.
hit:8756_conv:17513,utterance,speaker,"About 50 people roughly, I have no doubt he will pull through though."
hit:8756_conv:17513,utterance,listener,"Wow that sounds like a big shindig! I bet everyone is going to have a great time, good for you!"
hit:1251_conv:2503,situation,none,I know my Falcons will win the Super Bowl this year.
hit:1251_conv:2503,utterance,speaker,I know my Falcons will win the Super Bowl this year.
hit:1251_conv:2503,utterance,listener,"Falcons fan, huh? That's cool. I like the Green Bay Packers. You guys knocked us out of the playoffs a couple years ago because of our bad defense :("
hit:1251_conv:2503,utterance,speaker,"Yes, I was at that game."
hit:1251_conv:2503,utterance,listener,"Are you serious? I bet that was fun, to see you guys get to the Super Bowl on that. Memorable night."
hit:8191_conv:16382,situation,none,"It feels so good to finally have a girlfriend who isn't paranoid that I'm going to cheat on her all the time. My girlfriend lets me hang out with friends whenever I want, because she trusts that I'd never hurt her."
hit:8191_conv:16382,utterance,speaker,"It feels great having a girlfriend who puts her trust in you that you wouldn't do anything to hurt her. My current girlfriend, unlike my ex, has no problems with me going out with my friends occasionally."
hit:8191_conv:16382,utterance,listener,That must be so nice having that freedom.
hit:8191_conv:16382,utterance,speaker,"It's very refreshing. I'm just happy that we have this trust in one another, I feel it will go a long way to making our relationship strong."
hit:8191_conv:16382,utterance,listener,Do you feel you could see yourself marrying her?
hit:8191_conv:16382,utterance,speaker,"Quite possibly! She's amazing, to be honest."
hit:8191_conv:16382,utterance,listener,What is her name?
hit:8191_conv:16382,utterance,speaker,Her name is Claire.
hit:8191_conv:16382,utterance,listener,"Lucky you, my girlfriend Elaine is a bit mean sometimes."
hit:1308_conv:2617,situation,none,I stayed with my last partner through many trials and tribulations
hit:1308_conv:2617,utterance,speaker,"Man, my last partner put me through the ringer. There were so many trials and tribulations"
hit:1308_conv:2617,utterance,listener,"I hear that, my friend. It ain't exactly easy living with mine, but ya gotta do it for love."
hit:1308_conv:2617,utterance,speaker,Sometimes love just isn't enough though.
hit:1308_conv:2617,utterance,listener,It has to be enough - that's the whole reason why we seek out a soulmate. I do hope things get better.
hit:6513_conv:13027,situation,none,I was on a business trip last week spending some time at a local bar. There was a girl who was being flirty with me. I had to tell her that I was married and I couldn't play with her.
hit:6513_conv:13027,utterance,speaker,Last week on a business trip I spent some time at the bar. There was this girl who was really flirty with me. I had to tell her that I couldn't play with her because I was married.
hit:6513_conv:13027,utterance,listener,Very admirable
hit:6513_conv:13027,utterance,speaker,I thought so. But I was worried about hurting her feelings.
hit:6513_conv:13027,utterance,listener,I'm sue she'll get over it. Your wife wouldn't.
hit:405_conv:811,situation,none,"I am faithful to my wife, but it's thought"
hit:405_conv:811,utterance,speaker,"I am faithful to my wife, but it's thought."
hit:405_conv:811,utterance,listener,"Cheating on her? I am in a relationship and not married, and I have the thought too"
hit:405_conv:811,utterance,speaker,My problem is a co-worker of mine.She is gorgeous and very flirting.
hit:405_conv:811,utterance,listener,"I understand that. I live by a college. All the insanely cute girls are always around at every shop, restaraunt, and bar."
hit:2724_conv:5448,situation,none,Some one owed me some money
hit:2724_conv:5448,utterance,speaker,I thought he would not pay back after a long time
hit:2724_conv:5448,utterance,listener,Had you lent someone some money?
hit:2724_conv:5448,utterance,speaker,Yes I did
hit:2724_conv:5448,utterance,listener,What made you doubtful that you would get paid back?
hit:2724_conv:5448,utterance,speaker,He failed to pay back when he promised he would
hit:2724_conv:5448,utterance,listener,"Oh, I see -- but did he ever pay you back?"
hit:11497_conv:22995,situation,none,"I was dating a girl one time and she trusted that I would be trustworthy and show up to the date that day. I was busy with work but I assured her I would go. I was running late, but I decided to end my work then, and work on it later after the date, so I went to the date and she was happy to see me. I kept my promise to her."
hit:11497_conv:22995,utterance,speaker,I actually was able to keep my promise to this girl I was seeing?
hit:11497_conv:22995,utterance,listener,Well its always a good thing to keep a promise. Can I ask what the promise was?
hit:11497_conv:22995,utterance,speaker,"She wanted me to make a date. I told her I would, but I didn't realize I would be so busy at work and it was getting late."
hit:11497_conv:22995,utterance,listener,"Well I applaud your dedication and faithfulness in making sure you kept the promise, good job!"
hit:11497_conv:22995,utterance,speaker,"Thank you. I actually had to stop what I was doing and just leave. Luckily I was able to work on it some more when I got home from the date, so my boss never found out I left."
hit:11497_conv:22995,utterance,listener,See things work out well when you make doing the right thing a priority. I am glad you followed through on it
hit:11497_conv:22995,utterance,speaker,Thanks again. Works been difficult lately.
hit:531_conv:1063,situation,none,I love being sincere with people
hit:531_conv:1063,utterance,speaker,Sincererity is key to frendship
hit:531_conv:1063,utterance,listener,"Absolutely, i can't imagine being betrayed by a friend."
hit:531_conv:1063,utterance,speaker,"Yes,even me,that is why i love being sincere"
hit:531_conv:1063,utterance,listener,The best virtue in life.
hit:10562_conv:21125,situation,none,My friends invited me to a party that involved alcohol and drugs. I decided to not drink or anything because I am a Christian.
hit:10562_conv:21125,utterance,speaker,My friends invited me to a party that involved alcohol and drugs. I decided to not drink or anything because I am a Christian.
hit:10562_conv:21125,utterance,listener,that is probably for the best you dont want to get involved with that stuff
hit:10562_conv:21125,utterance,speaker,"Yeah, you don't want to pass out or start hallucinating aliens. That would be very scary."
hit:10562_conv:21125,utterance,listener,Could be worse than aliens someone could hurt you. you know ?
hit:10562_conv:21125,utterance,speaker,That's very true. I am glad that I'm still alive today.
hit:11351_conv:22703,situation,none,My sister was diagnosed with an illness and the whole family came to her aid. This is a time when I felt like we were unified and that forces of good were on our side.
hit:11351_conv:22703,utterance,speaker,I'm so afraid about my sister's illness. What will we do?
hit:11351_conv:22703,utterance,listener,That is gross. Did you find out who left it there?
hit:11351_conv:22703,utterance,speaker,Left what?
hit:11351_conv:22703,utterance,listener,The old tuna sandwich.
hit:11351_conv:22703,utterance,speaker,"Oh. No, nobody yet."
hit:11351_conv:22703,utterance,listener,Well hopefully you threw it out.
hit:11351_conv:22703,utterance,speaker,but it seems so yummy!
hit:11351_conv:22703,utterance,listener,Maybe it tasted good as well.
hit:2455_conv:4911,situation,none,I believe the lakers will crush the warriors!
hit:2455_conv:4911,utterance,speaker,I believe the lakers will crush the warriors!
hit:2455_conv:4911,utterance,listener,You really think so?
hit:2455_conv:4911,utterance,speaker,no but i hope so!
hit:2455_conv:4911,utterance,listener,I do too honestly
hit:1598_conv:3196,situation,none,"I got a new job, but I'm going to finish this last project with my current job before leaving."
hit:1598_conv:3196,utterance,speaker,"I got a new job, but I'm going to finish this last project with my current job before leaving."
hit:1598_conv:3196,utterance,listener,I wish I had a expedition
hit:1598_conv:3196,utterance,speaker,An expedition? Do you mean a trip or car?
hit:1598_conv:3196,utterance,listener,Why do you think that?
hit:3222_conv:6445,situation,none,the best friend I have had for he last 10 years will always be my best friend
hit:3222_conv:6445,utterance,speaker,the best friend I have had for he last 10 years will always be my best friend
hit:3222_conv:6445,utterance,listener,That's so neat when friendships last so long.
hit:3222_conv:6445,utterance,speaker,It is. We have been through a lot
hit:3222_conv:6445,utterance,listener,I am sure you guys have a great bond and many fun memories.
hit:2502_conv:5004,situation,none,My ex husband was a soldier. He deployed a lot and I never cheated.
hit:2502_conv:5004,utterance,speaker,My exhusband was a soldier who was gone a lot. It got lonely.
hit:2502_conv:5004,utterance,listener,I can feel your pain.
hit:2502_conv:5004,utterance,speaker,"Unlike a lot of military wives, I didn't cheat though."
hit:2502_conv:5004,utterance,listener,That is very good of you to stay faithful.
hit:11575_conv:23150,situation,none,"I don't have much more money to keep living as a college student. But I just have one more year left. After that, hopefully things stabilize."
hit:11575_conv:23150,utterance,speaker,"I don't have much more money to keep living as a college student. But I just have one more year left. After that, hopefully things stabilize."
hit:11575_conv:23150,utterance,listener,It's great that you only have one more year left! What are you getting a degree in?
hit:11575_conv:23150,utterance,speaker,"Thanks! I appreciate that. I actually am getting a degree in social work. At the moment, I'm just trying not to become the needy/helpless demographic I seek to serve in a career after I graduate"
hit:11575_conv:23150,utterance,listener,I totally get that! I am still trying to pay off my student loans.
hit:11122_conv:22245,situation,none,My  wife used to be a flirt before we got married. I always believed she would not cheat on me despite that.
hit:11122_conv:22245,utterance,speaker,I know my wife used to enjoy flirting. But I believe she would not cheat on me.
hit:11122_conv:22245,utterance,listener,"Flirting is fun. women enjoy it a little more than men do, I believe."
hit:11122_conv:22245,utterance,speaker,Yes. I know her personality well enough to know she wouldn't do anything to hurt me.
hit:11122_conv:22245,utterance,listener,Good. MThat can be devastating.
hit:9884_conv:19769,situation,none,My sister in law's husband has been cheating on her for the last three years. I just don't understand what would cause a man to do that to his wife. I've been married for 12 years and have never considered cheating.
hit:9884_conv:19769,utterance,speaker,"I just found out my sister in law's husband was cheating on her for the past three years. As someone who is has been married for over 12 years and never even considered the idea of cheating, I'm shocked."
hit:9884_conv:19769,utterance,listener,I don't understand why people just don't break up. Why cheat?
hit:9884_conv:19769,utterance,speaker,"That's my line of thinking as well! I'd never cheat on my wife. I couldn't hurt someone I love like that. And if he didn't love her, why not tell her first?"
hit:9884_conv:19769,utterance,listener,"People are just so inconsiderate sometimes. Even if you don't love the person anymore, at least treat them like someone you used to love."
hit:9884_conv:19769,utterance,speaker,"Absolutely! If you can't stay dedicated to someone, just break it off before things get out of hand and you hurt them more."
hit:2110_conv:4220,situation,none,"No matter what, I have never cheated on my boyfriend."
hit:2110_conv:4220,utterance,speaker,I have never cheated on my boyfriend
hit:2110_conv:4220,utterance,listener,Has your boyfriend ever cheated on you?
hit:2110_conv:4220,utterance,speaker,Nope! It's important to have trust in a relationship.
hit:2110_conv:4220,utterance,listener,I agree. Trust is the basis for any good relationship.
hit:939_conv:1879,situation,none,"I get hit on by a lot of girls, but I'm happy with the one I got."
hit:939_conv:1879,utterance,speaker,"I get hit on by a lot of girls, but I'm happy with the one I got."
hit:939_conv:1879,utterance,listener,How do you respond to the girls who are hitting on you?
hit:939_conv:1879,utterance,speaker,"Tell them I've got a girlfriend, but they still come on pretty strong."
hit:939_conv:1879,utterance,listener,Seems like you might be enjoying the attention.
hit:9711_conv:19422,situation,none,A girl tried to kiss me a party. I said no.
hit:9711_conv:19422,utterance,speaker,I had to keep faithful at the party.
hit:9711_conv:19422,utterance,listener,What was tempting you?
hit:9711_conv:19422,utterance,speaker,"A beautiful young blonde girl, she wanted to kiss."
hit:9711_conv:19422,utterance,listener,"Yes, that sounds quite hard!  Good for you for being faithful though!"
hit:5332_conv:10665,situation,none,my friends have always been there for me so i will for them
hit:5332_conv:10665,utterance,speaker,"Since i met my friend over a decade ago while working at mcdonalds , he was always been there for him , so i will always be there for him"
hit:5332_conv:10665,utterance,listener,Is it because you are there for him?
hit:5332_conv:10665,utterance,speaker,"i plan to move to a new state very soon, i havent told him yet , but ill make sure to hang out with him one last time"
hit:5332_conv:10665,utterance,listener,He would probably appreciate you doing that.
hit:10416_conv:20833,situation,none,One time while I was working an employee came up to me and began to flirt with me. I told the person I was married and was loyal to my and that it was inappropriate and disrespectful. They laughed and still continued to flirt. I spoke with a manager to have me moved to another area so I could work in peace.
hit:10416_conv:20833,utterance,speaker,I was at work the other day and this young lady started hitting on me for no reason. I told her I was married but she kept on trying to flirt with me.
hit:10416_conv:20833,utterance,listener,It's terrible when people can't take no for an answer. Did you report her?
hit:10416_conv:20833,utterance,speaker,I actually spoke with a manager about the situation and they moved me to another spot so I could work in peace. They told me if she starts again then take it to HR. Apparently she is known for that kind of behavior.
hit:10416_conv:20833,utterance,listener,"Wow, she sounds like a real piece of work. I'm glad you reported her. Maybe they should consider firing her."
hit:10463_conv:20926,situation,none,"Just last week I had a conflict.  I wanted to go to the movies, but I already had plans to help a friend move. I stayed faithful to my friend and helped him."
hit:10463_conv:20926,utterance,speaker,"I think the movie would have been fun, but I felt much better honoring my prior commitment and being faithful to that friend."
hit:10463_conv:20926,utterance,listener,Sounds like you made the right call
hit:10463_conv:20926,utterance,speaker,I think so and my friend really appreciated it.
hit:10463_conv:20926,utterance,listener,"I bet, it can be really disappointing when people bail on plans"
hit:5990_conv:11980,situation,none,I proposed to my girlfriend 2 months ago. I knew at that time and for the rest of time she would be the only woman I would be with
hit:5990_conv:11980,utterance,speaker,I proposed to my girlfriend 2 months ago.
hit:5990_conv:11980,utterance,listener,So did she accept your proposal?
hit:5990_conv:11980,utterance,speaker,She did and  I knew at that time and for the rest of time she would be the only woman I would be with
hit:5990_conv:11980,utterance,listener,"thats nice to know,hope you find happiness together?"
hit:153_conv:306,situation,none,"I have always been faithful to my girlfriend of almost 3 years, which I am proud of"
hit:153_conv:306,utterance,speaker,"I have always been faithful to my girlfriend, I am proud of that in a way"
hit:153_conv:306,utterance,listener,that's wonderful! i've never cheated on my husband either
hit:153_conv:306,utterance,speaker,That is good and sadly rare these days
hit:153_conv:306,utterance,listener,it is :( i don't know how is it possible to cheat on someone you love
hit:9797_conv:19594,situation,none,I have hope that this weekend will be fun. I am off and hope to do something fun
hit:9797_conv:19594,utterance,speaker,I have hope that this weekend will be fun. I am off and hope to do something fun
hit:9797_conv:19594,utterance,listener,Sounds fun!  Where ya headed to?
hit:9797_conv:19594,utterance,speaker,I hope to a brewery or two
hit:9797_conv:19594,utterance,listener,Oh cool.  Sounds like fun!  Be safe!
hit:10147_conv:20295,situation,none,I was at the store and some old guy bought my groceries for me. It helped restore my faith in humanity
hit:10147_conv:20295,utterance,speaker,I was at the store and some old guy bought my groceries for me. It helped restore my faith in humanity
hit:10147_conv:20295,utterance,listener,God's Plan! Do you know why he did it?
hit:10147_conv:20295,utterance,speaker,"No, he just said he felt like doing something good!"
hit:10147_conv:20295,utterance,listener,"Dang, I wish I could have it happen to me someday!"
hit:10147_conv:20295,utterance,speaker,I hope  it does!
hit:10475_conv:20951,situation,none,I promised to visit a friend in prison every week. I enjoyed each time.
hit:10475_conv:20951,utterance,speaker,"""I promised to visit a friend in prison every week. I enjoyed each time"
hit:10475_conv:20951,utterance,listener,That's really interesting. What were they in prison for?
hit:10475_conv:20951,utterance,speaker,They were at the wrong place at the wrong time unfortunately.
hit:10475_conv:20951,utterance,listener,"That's terrible, I hope they are ok now."
hit:10475_conv:20951,utterance,speaker,Every time I visit I think it brightens their day and gives them hope.
hit:10450_conv:20900,situation,none,I've been married to my husband for 28 years.
hit:10450_conv:20900,utterance,speaker,my husband and I have been married 28 years. I've never even looked at another man.
hit:10450_conv:20900,utterance,listener,That is amazing. There are not a lot of people that can say that.
hit:10450_conv:20900,utterance,speaker,"thank you. we've been through a lot, but I've always stuck by his side"
hit:10450_conv:20900,utterance,listener,"You are so lucky. I recently got married, but we have been together for 12 years and are always there for one another."
hit:5277_conv:10554,situation,none,"When I see my little dogs face and how smart she is, I know I will be there for her no matter what! She has helped me through some tough times and she is SO devoted to me!"
hit:5277_conv:10554,utterance,speaker,"When I see my little dogs face and how much she trusts me, I know I will be there for her no matter what!"
hit:5277_conv:10554,utterance,listener,I love my little dog too! You are a great owner.
hit:5277_conv:10554,utterance,speaker,"Thanks! I am always there for all my animals, foster or not..and any critter who needs me outdoors. They are SO innocent!!"
hit:5277_conv:10554,utterance,listener,"Yes, animals are our best friends."
hit:11510_conv:23021,situation,none,I just celebrated 25 years at my job.
hit:11510_conv:23021,utterance,speaker,I just celebrated 25 years at my job.
hit:11510_conv:23021,utterance,listener,I mean did they reward your 25 years of service at your job by giving you a present or throwing you a party. It's pretty common for workers when they reach such a milestone to be recognized in such a way.
hit:11510_conv:23021,utterance,speaker,"I got a cake in the conference room, but I was actually on vacation when they did it, bad planning on their part.  Otherwise just my normal paycheck."
hit:11510_conv:23021,utterance,listener,You should've made them buy another cake!
hit:11510_conv:23021,utterance,speaker,Maybe I will!
hit:2316_conv:4633,situation,none,"I asked my friend to buy stuff for a party, I knew he'd come through though."
hit:2316_conv:4633,utterance,speaker,"I asked my friend to buy stuff for a party, I knew he'd come through though."
hit:2316_conv:4633,utterance,listener,That's good to have reliable friends.
hit:2316_conv:4633,utterance,speaker,Yeah we've been friends for a long time so I trusted him.
hit:2316_conv:4633,utterance,listener,How many years now?
hit:10685_conv:21370,situation,none,I didn't cheat on my partner.
hit:10685_conv:21370,utterance,speaker,i didn't cheat on my partner.
hit:10685_conv:21370,utterance,listener,That's good! Cheating is not good for a relationship.
hit:10685_conv:21370,utterance,speaker,"Yes, for a relationship to last."
hit:10685_conv:21370,utterance,listener,For sure. I luckily have not had anyone cheat on me.
hit:10685_conv:21370,utterance,speaker,My partner cheated on me!
hit:11634_conv:23268,situation,none,"One time I was hit on by a guy I liked at work. I was really interested in him, and I said no because I had a boyfriend."
hit:11634_conv:23268,utterance,speaker,I was so into that guy. I thought he was really attractive.
hit:11634_conv:23268,utterance,listener,"Is there any chance for something to happen? Seems like you developed a connection from afar, if he's still on your mind. Why do you think there's no chance?"
hit:11634_conv:23268,utterance,speaker,I really shouldn't because I have a serious boyfriend.
hit:11634_conv:23268,utterance,listener,"Oh.. well that complicates things. Yeah, maybe that will make you seriously examine things. I think you're okay as long as you don't do anything while still in a relationship. But if you feel your current one is lacking something, and your eye is wandering, you owe it to yourself and your current boyfriend to reflect on why that is, and if there can be improvements, or if you should both move on."
hit:12101_conv:24202,situation,none,"I know many people are already suffering for climate change but I believe if politicians take the right measures now, we can still save the planet."
hit:12101_conv:24202,utterance,speaker,"I know many people are already suffering for climate change but I believe if politicians take the right measures now, we can still save the planet"
hit:12101_conv:24202,utterance,listener,I could not agree more with you. but it seems like a lot of politicians either don't care or are not putting enough resources into combating climate change.
hit:12101_conv:24202,utterance,speaker,"I still hope they will be enlightened soon,  I will be praying for that."
hit:12101_conv:24202,utterance,listener,"If all people do is pray, then certainly nothing will change. It's time to start acting instead of wishing for things to change if we want to our children and grandchildren to see a future."
hit:7562_conv:15125,situation,none,I will always believe in god.
hit:7562_conv:15125,utterance,speaker,I will always believe in god.
hit:7562_conv:15125,utterance,listener,Good so am i. God is everywhere and everything
hit:7562_conv:15125,utterance,speaker,I always pray to him when I have troubles.
hit:7562_conv:15125,utterance,listener,People sure does that when they have trouble
hit:9922_conv:19844,situation,none,"After I performed at school, so many girls are hitting me up, but I've got a girlfriend."
hit:9922_conv:19844,utterance,speaker,"After I performed at school, so many girls are hitting me up, but I've got a girlfriend."
hit:9922_conv:19844,utterance,listener,OH man! I bet you were overwhelmed! did you stay faithful to her?
hit:9922_conv:19844,utterance,speaker,"Of course, these girls don't know me like my girlfriend does."
hit:9922_conv:19844,utterance,listener,Thats good! I would of been anxious to get out of that place if that happend.
hit:4519_conv:9038,situation,none,Getting married this fall
hit:4519_conv:9038,utterance,speaker,I'm getting married this fall!
hit:4519_conv:9038,utterance,listener,"Wow, congrats on my behalf."
hit:4519_conv:9038,utterance,speaker,Hey thanks!  We've been together for about 5 years and I've never cheated on her
hit:4519_conv:9038,utterance,listener,It's lovely. Be a happy couple. live long together!
hit:4519_conv:9038,utterance,speaker,Thank you!  Will do!
hit:8414_conv:16828,situation,none,Going to church yesterday made me feel better. I am looking forward to this week
hit:8414_conv:16828,utterance,speaker,Going to church yesterday really made me feel better. I am looking forward to this week now
hit:8414_conv:16828,utterance,listener,What church do you go to?
hit:8414_conv:16828,utterance,speaker,Its a baptist church down the road
hit:8414_conv:16828,utterance,listener,"I haven't been lately, did you do a confession?"
hit:2811_conv:5622,situation,none,When I had to pass my classes to graduate
hit:2811_conv:5622,utterance,speaker,I just had to pass all of my classes to graduate.
hit:2811_conv:5622,utterance,listener,congratulations!
hit:2811_conv:5622,utterance,speaker,Thank you! I didn't know if I was going to be able to.
hit:2811_conv:5622,utterance,listener,i am really happy for you
hit:9900_conv:19800,situation,none,I avoided kissing a girl while I was out one night. I'm in a relationship.
hit:9900_conv:19800,utterance,speaker,Phew that was close.
hit:9900_conv:19800,utterance,listener,What happended?
hit:9900_conv:19800,utterance,speaker,I got proposed a kiss at a party but I said no.
hit:9900_conv:19800,utterance,listener,Did you not like the person?
hit:8858_conv:17717,situation,none,I have never cheated on a person I have been in a relationship with. I feel that would be wrong to do
hit:8858_conv:17717,utterance,speaker,I have never cheated on a person I have been in a relationship with.
hit:8858_conv:17717,utterance,listener,Did you ever get cheated on?
hit:8858_conv:17717,utterance,speaker,"No thankfully, I feel that would be wrong to do"
hit:8858_conv:17717,utterance,listener,Well that is good for you then!
hit:10432_conv:20865,situation,none,My marriage
hit:10432_conv:20865,utterance,speaker,I've been married nearly eight years and someone hit on me last week. Luckily we have always been happy together or else that could have taken a weird turn.
hit:10432_conv:20865,utterance,listener,I bet it felt good though? That's good that you're happily married!
hit:10432_conv:20865,utterance,speaker,It did! I guess I've 'still got it!' Ha!
hit:10432_conv:20865,utterance,listener,That's the spirit! It's a positive thing so long as you remain faithful. Did you tell your significant other?
hit:10432_conv:20865,utterance,speaker,Of course!
hit:10457_conv:20915,situation,none,My wife battled cancer and it was a time that we were faithful to God
hit:10457_conv:20915,utterance,speaker,"Through our family's tragedy, we learned that there is a larger connection between people.  Our church family was huge is supporting us."
hit:10457_conv:20915,utterance,listener,I have always had a great church family. My aunt's church was pivotal in showing me how to be the best I could be and developing my character.
hit:10457_conv:20915,utterance,speaker,That is great.  I don't think that I would have done very well without our church family.  We felt loved the entire battle.
hit:10457_conv:20915,utterance,listener,"As a military family, we move a lot and finding a good church has been one of my first missions when we get to a new place. It is sad having to leave good churches, but I am blessed to have support from across the country now."
hit:11880_conv:23761,situation,none,My wife and I are celebrating our 15th wedding anniversary.  We have always been good and honest to each other.
hit:11880_conv:23761,utterance,speaker,My wife and I are celebrating 15 years of marriage today.
hit:11880_conv:23761,utterance,listener,thats awesome good for you
hit:11880_conv:23761,utterance,speaker,Thanks.  We have been very committed to our wedding vows since day one.
hit:11880_conv:23761,utterance,listener,im glad thats the case
hit:10814_conv:21628,situation,none,My wife have been with me through thick and thin for 30 years
hit:10814_conv:21628,utterance,speaker,My wife have been with me through thick and thin for 30 years
hit:10814_conv:21628,utterance,listener,That is extremely loyal! You must have a really happy relationship?
hit:10814_conv:21628,utterance,speaker,"Yes we have 4 lovely girls, they are all graduates of Ivy league universities. 2 are married"
hit:10814_conv:21628,utterance,listener,It sounds like you really have had a good life so far! It makes me feel happy hearing good news stories like this
hit:11270_conv:22540,situation,none,oh the days when you want to go out but you've promised to help friends move. gotta keep the promises.
hit:11270_conv:22540,utterance,speaker,101 degrees this weekend. I would rather go out to a brewery. Instead I promised friends I'd help them move. SMH
hit:11270_conv:22540,utterance,listener,Help them move and then have them take you out to the brewery as thanks.
hit:11270_conv:22540,utterance,speaker,ooo i like your way of thinking.
hit:11270_conv:22540,utterance,listener,I don't drink so have a drink for me lol.
hit:11270_conv:22540,utterance,speaker,"if we're not dead wiped out from the heat of the day i'll have a beer for ya. if we are, i'll be drowning myself in ice cold water and we'll definitely drink more than a few of those for ya!"
hit:11270_conv:22540,utterance,listener,Lol. Thanks
hit:2506_conv:5012,situation,none,I was scared when that spider ran across my bed
hit:2506_conv:5012,utterance,speaker,I was scared when that spider ran across my bed
hit:2506_conv:5012,utterance,listener,How big was the spider?
hit:2506_conv:5012,utterance,speaker,about trey fitty
hit:2506_conv:5012,utterance,listener,Lol
hit:7249_conv:14499,situation,none,I went out of town the other day and went out drinking with some friends. Now I have a partner back home but this woman kept hitting on me and she was HOT. I was so close to cheating but thought about my wife at home.
hit:7249_conv:14499,utterance,speaker,I was so close to breaking my wifes heart- have you ever broken someones heart?
hit:7249_conv:14499,utterance,listener,"yes I have and its not fun at all, why would you have to break your wifes?"
hit:7249_conv:14499,utterance,speaker,I was out of town with some friends and we went out to the bar and met up with some people.
hit:7249_conv:14499,utterance,listener,"Oh I see, why would that break her heart?"
hit:11456_conv:22913,situation,none,I got hit on at the store. But im married and very loyal
hit:11456_conv:22913,utterance,speaker,This lady at the store kept flirting with me today
hit:11456_conv:22913,utterance,listener,oh yeaaa do tell
hit:11456_conv:22913,utterance,speaker,Well I told her that i was happily married but thanks for the interest
hit:11456_conv:22913,utterance,listener,ah snap!
hit:3291_conv:6582,situation,none,I always watch the news at 7pm.
hit:3291_conv:6582,utterance,speaker,I always watch the news at 7pm
hit:3291_conv:6582,utterance,listener,It is good to stay informed.
hit:3291_conv:6582,utterance,speaker,"Yes, and I enjoy it."
hit:3291_conv:6582,utterance,listener,I am glad people still pay attention to the outside world.
hit:10108_conv:20217,situation,none,I remember feeling faithful when I went to a bachelorette weekend with my girl friends. Most of them did things that their boyfriends would not be happy with by I had my husband in mind the whole time and didn't commit any infidelity.
hit:10108_conv:20217,utterance,speaker,"So, I went to a bachelorette weekend with my girl friends. All of them were doing things their husbands would NOT be happy with, but I stayed far away from anything like that."
hit:10108_conv:20217,utterance,listener,Oh dear! What happened!?
hit:10108_conv:20217,utterance,speaker,"They were kissing and dancing on other men. My husband would have been so upset if I was doing it, too!"
hit:10108_conv:20217,utterance,listener,Oh my goodness! Good for you for getting away from that trouble!
hit:10108_conv:20217,utterance,speaker,I know! Some have them have told me how guilty they felt. I am just happy I didn't take part in any of it.
hit:10108_conv:20217,utterance,listener,Next day guilt when the fun is done. How awful. I wonder if they'll fess up.
hit:10108_conv:20217,utterance,speaker,Doubt it!
hit:10108_conv:20217,utterance,listener,Yikes. I'm glad you're not mixed up in that!
hit:3864_conv:7729,situation,none,"I was so tempted to kiss the girl last night, But I am married."
hit:3864_conv:7729,utterance,speaker,When the girl leaned in for a kiss all I could see was my beautiful wife whom I love.
hit:3864_conv:7729,utterance,listener,"The girl is your wife, correct?"
hit:3864_conv:7729,utterance,speaker,"No she wasnt,  But I knew I could never kiss her."
hit:3864_conv:7729,utterance,listener,That's a relief! Your wife is a lucky lady.
hit:10458_conv:20917,situation,none,"A friend of mine is going through a hard time. I had plans with my boyfriend, but decided to cancel them to go out with my friend. She really appreciated this"
hit:10458_conv:20917,utterance,speaker,"I recently had plans with my boyfriend, but one of my good friends is going through a really hard time, so I canceled with him to go hang out with her instead. I think she was really appreciative of it."
hit:10458_conv:20917,utterance,listener,"Oh, that was wonderful of you! Everyone needs a friend like you who understands that emotional support is very important!"
hit:10458_conv:20917,utterance,speaker,"Thanks, I appreciate that. I know she would do the same for me, so I'm happy to be there for her."
hit:10458_conv:20917,utterance,listener,You are both lucky then! She will remember your kindness for a long time.
hit:11944_conv:23888,situation,none,I always tell the truth to the police.
hit:11944_conv:23888,utterance,speaker,I always tell the truth to the police.
hit:11944_conv:23888,utterance,listener,That's a good thing. Lying to the police opens a whole world of trouble.
hit:11944_conv:23888,utterance,speaker,"Yes, I do not like trouble."
hit:11944_conv:23888,utterance,listener,Especially if it involves going to jail.
hit:10289_conv:20579,situation,none,I have been married to my husband for 40 years and still love him with all my heart
hit:10289_conv:20579,utterance,speaker,I have been married to my husband for 40 years and still love him with all my heart
hit:10289_conv:20579,utterance,listener,That's great I always love to hear about happy couples. Too much bad news in the world.
hit:10289_conv:20579,utterance,speaker,"Yes I totally agree, we are celebrating our 41 year anniversary tomorrow :)"
hit:10289_conv:20579,utterance,listener,"Oh, eats lots of cake and make sure to have a nice dinner with candles. Maybe a bubble bath too."
hit:10252_conv:20504,situation,none,When my girlfriend cheated on me i let her go and i didn't do anything
hit:10252_conv:20504,utterance,speaker,it sucked i was heartbroken but i let her go
hit:10252_conv:20504,utterance,listener,"... im sorry, how did it happen"
