Dialog_ID,Type,Actor,Text
hit:1015_conv:2031,utterance,speaker,"Yeah, I was proud of them, I was surprised when i heard the enws"
hit:1015_conv:2031,utterance,listener,Why so surprised>
hit:3052_conv:6104,situation,none,I admire my mom for leaving her job she has been at for a long time.
hit:3052_conv:6104,utterance,speaker,I  admire my mom for leaving her job she has been at for a long time.
hit:3052_conv:6104,utterance,listener,Why did she leave?
hit:3052_conv:6104,utterance,speaker,She hasn’t been treated well there for a really long time
hit:3052_conv:6104,utterance,listener,Does she have another job already?
hit:69_conv:138,situation,none,My neighbor went back to school at 59. She just got her bachelor's this year.
hit:69_conv:138,utterance,speaker,My neighbor went back to school at 59. She just got her bachelor's this year.
hit:69_conv:138,utterance,listener,Wow that's awesome. I went back at 31. Still going.
hit:69_conv:138,utterance,speaker,Yea. She's a pretty amazing lady to do that and inspirational of course. What are you in school for?
hit:69_conv:138,utterance,listener,I am studying Criminal Justice now. Hopefully I will be done soon.
hit:5034_conv:10069,situation,none,"i got home and my husband had mowed, cleaned, and got dinner ready"
hit:5034_conv:10069,utterance,speaker,"i got home and my husband had mowed, cleaned, and got dinner ready"
hit:5034_conv:10069,utterance,listener,Sounds like a productive evening! What did you cook?
hit:5034_conv:10069,utterance,speaker,we had roasted potatoes with some grilled chicken.
hit:5034_conv:10069,utterance,listener,sounds more healthy than the chic-fil-a that I had!
hit:5034_conv:10069,utterance,speaker,haha chic-fil-a is so yummy though
hit:11141_conv:22282,situation,none,My mom recently figured out how to use a dual monitor set up with her work computer. I was really surprised because she's not the most tech-savvy person in the world. I told her I was proud of her for figuring it out!
hit:11141_conv:22282,utterance,speaker,My mom recently figured out how to use a dual monitor set up at work! I told her I was proud of her.
hit:11141_conv:22282,utterance,listener,That's awesome. I bet she is so excited.
hit:11141_conv:22282,utterance,speaker,She is. She's not very tech-savvy so I was shocked she figured it out!
hit:11141_conv:22282,utterance,listener,I can see where you would be shocked. I'm happy for her.
hit:1338_conv:2676,situation,none,I can't believe how great The Braves are playing.
hit:1338_conv:2676,utterance,speaker,I can't believe how great the Braves are playing.
hit:1338_conv:2676,utterance,listener,What's the Braves?
hit:1338_conv:2676,utterance,speaker,The Atlanta Braves. The pro baseball team in Atlanta.
hit:1338_conv:2676,utterance,listener,"Okay cool, I'm not that big into sports."
hit:7814_conv:15629,situation,none,My husband has been studying for over a year for this exam.  And today he was notified that he passed everything needed for the CPA license.
hit:7814_conv:15629,utterance,speaker,My husband has been studying for over a year for this exam he needed to take.  It's taken a lot of time away from our family.
hit:7814_conv:15629,utterance,listener,"That must be very hard for you all, but I'm sure it will be worth it in the end. What's the exam for?"
hit:7814_conv:15629,utterance,speaker,"Well we were just notified yesterday that he passed all four parts, so now he has his CPA license."
hit:7814_conv:15629,utterance,listener,"That's fantastic news! Congratulations to all of you - him for working so hard and passing, and you for being so patient and understanding."
hit:7814_conv:15629,utterance,speaker,5
hit:7814_conv:15629,utterance,listener,5
hit:2556_conv:5113,situation,none,"My son learned how to spell his name without me teaching him, I was wowed."
hit:2556_conv:5113,utterance,speaker,My son learned to spell his name all by himself which wowed me.
hit:2556_conv:5113,utterance,listener,Wow that's fantastic!
hit:2556_conv:5113,utterance,speaker,"I know he is too smart, I love him"
hit:2556_conv:5113,utterance,listener,You are very lucky to have such a smart boy!
hit:3718_conv:7437,situation,none,I was watching the World Cup recently. I was amazed at how good the players were.
hit:3718_conv:7437,utterance,speaker,I was watching the World Cup on TV recently. I was so amazed at how good those players are.
hit:3718_conv:7437,utterance,listener,Do you play soccer yourself?
hit:3718_conv:7437,utterance,speaker,I have only played a couple times. It is impressive how much energy they have and how good their accuracy is.
hit:3718_conv:7437,utterance,listener,It is impressive.
hit:5188_conv:10376,situation,none,"I really like the new BMW, it blew away my expectations,"
hit:5188_conv:10376,utterance,speaker,"I really like the new BMW, it blew away my expectations."
hit:5188_conv:10376,utterance,listener,I would love that car
hit:5188_conv:10376,utterance,speaker,I wish I could afford one but it is very expensive.
hit:5188_conv:10376,utterance,listener,I am in the same boat
hit:1240_conv:2481,situation,none,"My 66-year-old retired dad is having to babysit my brother's kids over the summer, who are under the age of 5. I have to say, he's putting up with it pretty well."
hit:1240_conv:2481,utterance,speaker,"My 66-year-old retired dad is having to babysit my brother's kids over the summer, who are under the age of 5. I have to say, he's putting up with it pretty well."""
hit:1240_conv:2481,utterance,listener,He must love his grandkids.
hit:1240_conv:2481,utterance,speaker,"Yeah, but he doesn't have a lot of patience.. And he curses a lot!"
hit:1240_conv:2481,utterance,listener,"Ah well, he raised your and your brother so he knows what hes doing."
hit:5957_conv:11914,situation,none,I came home from the work other day to find that my husband had cleaned the entire house after we had had company over!
hit:5957_conv:11914,utterance,speaker,"The other day I came home after a long day of work, and my husband had left work a bit early and cleaned the entire house!"
hit:5957_conv:11914,utterance,listener,Wow! That would be an awesome surprise to come home to!
hit:5957_conv:11914,utterance,speaker,Yeah it was awesome! Especially because we had had company over so the place was in need of it for sure
hit:5957_conv:11914,utterance,listener,I would love to have that happen for me! You are lucky!
hit:7854_conv:15708,situation,none,I was really impressed with the school play my son's 6th grade class put on.
hit:7854_conv:15708,utterance,speaker,I was really impressed with the school play my 7th graders class put onm.
hit:7854_conv:15708,utterance,listener,oh how fun. what was the play about?
hit:7854_conv:15708,utterance,speaker,It was about a really big sale going on at a department store and there were a lot of funny goings ons.
hit:7854_conv:15708,utterance,listener,what does that have to do with the school play?
hit:7854_conv:15708,utterance,speaker,That was what the play was about.
hit:7854_conv:15708,utterance,listener,oh. how interesting. i can see why you enjoyed it.
hit:7854_conv:15708,utterance,speaker,Yes it was very funny and entertaining.
hit:7854_conv:15708,utterance,listener,that's always a bonus. it's great to be able to support your children's passions
hit:3329_conv:6658,situation,none,I was watching this competitive food competition and the chef made this amazing cake in under 60 minutes. The cake looked so professional.
hit:3329_conv:6658,utterance,speaker,"I was watching a food competition show, and I was amazed at how cool this cake was that the chef made."
hit:3329_conv:6658,utterance,listener,I really love those types of shows. Remember what it was called?
hit:3329_conv:6658,utterance,speaker,"It was on the Food Network, I think it was Best Baker in America."
hit:3329_conv:6658,utterance,listener,"Oh cool, I've never watched that one before!"
hit:3329_conv:6658,utterance,speaker,The chefs are so creative and know the different decorating techniques so well!
hit:716_conv:1432,situation,none,"When I saw my brother come home from college for the first time, I was impressed with how he looked. He looked like a grown up and just more mature."
hit:716_conv:1432,utterance,speaker,I was very impressed when my brother came home from college. He was more mature and looked like a grown up.
hit:716_conv:1432,utterance,listener,college changes you. Sometimes for the worse. Glad to hear about your brother
hit:716_conv:1432,utterance,speaker,Yeah it does. He actually lost weight which was good for him.
hit:716_conv:1432,utterance,listener,probably boosted his self confidence too
hit:716_conv:1432,utterance,speaker,Yeah he had way more confidence.
hit:4080_conv:8161,situation,none,I started watching golf on TV. I am amazed at how good the top players are. They must have practiced for years.
hit:4080_conv:8161,utterance,speaker,I recently got into watching golf on TV. I am so amazed at how good some of the pro players are.
hit:4080_conv:8161,utterance,listener,Golf? I could never get into it.
hit:4080_conv:8161,utterance,speaker,It's not for everyone. I just like the strategy and slow pace of the game. It is so serene.
hit:4080_conv:8161,utterance,listener,Do you play too?
hit:4926_conv:9852,situation,none,Saw a guy drop his phone and kick it back into his hand
hit:4926_conv:9852,utterance,speaker,Saw a guy drop his phone and kick it back into his hand
hit:4926_conv:9852,utterance,listener,lol that is impressive
hit:4926_conv:9852,utterance,speaker,yea i was very impressed myself
hit:4926_conv:9852,utterance,listener,lol I bet
hit:3271_conv:6542,situation,none,"My friend convinced me to go with her to see a new band that was performing. I went along, not expecting them to be good at all. I have to admit that they were way better than expected and I would love to hear them again!"
hit:3271_conv:6542,utterance,speaker,My friend convinced me to go see a new band perform at a local club. I went along even though I was expecting it to be lame.
hit:3271_conv:6542,utterance,listener,That was nice. I just recenlt had a baby. It was amazing!
hit:3271_conv:6542,utterance,speaker,I have to admit they were way better than I expected and I would love to hear them again. Congrats on the baby!
hit:3271_conv:6542,utterance,listener,Thanks! What band did yall see?
hit:4578_conv:9157,situation,none,Some guy who I saw homeless now makes 500k a year.
hit:4578_conv:9157,utterance,speaker,"Some guy I saw homeless 10 years ago, now makes 100k a year!"
hit:4578_conv:9157,utterance,listener,That's so inspiring! How did he do that?
hit:4578_conv:9157,utterance,speaker,He learned he had a talent for music and became a singer. I was beyond impressed!
hit:4578_conv:9157,utterance,listener,"Oh wow, what a claim to fame!"
hit:9118_conv:18236,situation,none,I don't know how chefs push out food so fast. I can barely get a meal done in under an hour.
hit:9118_conv:18236,utterance,speaker,I don't know how chefs push out food so fast. I can barely get a meal done in under an hour.
hit:9118_conv:18236,utterance,listener,they got a ton of worker bees following their command
hit:9118_conv:18236,utterance,speaker,Oh is that the secret?!
hit:9118_conv:18236,utterance,listener,yea
hit:5972_conv:11945,situation,none,It's amazing how much money I saved this month when I really put my mind to it.
hit:5972_conv:11945,utterance,speaker,It's amazing how much money I saved this month once I really put my mind to it.
hit:5972_conv:11945,utterance,listener,Yes all it takes is cutting back on some things you maybe dont need. I know it can be  hard to do though!
hit:5972_conv:11945,utterance,speaker,"It is a lifestyle change, that's for sure!"
hit:5972_conv:11945,utterance,listener,Yes! Even $5 a week helps!
hit:783_conv:1566,situation,none,"I was watching people perform at a local talent show, and saw this guy playing an entire song by himself, talk about talentented."
hit:783_conv:1566,utterance,speaker,"I saw this guy playing an entire song by himself at a talent show, talk about skilled."
hit:783_conv:1566,utterance,listener,What song / instrument was being played
hit:783_conv:1566,utterance,speaker,"It was For Whom the Bell Tolls by Metallica, he was playing drums, guitar, and vocals."
hit:783_conv:1566,utterance,listener,Nice I love Metallica.  Was he using a loop station and a backing track or what
hit:5788_conv:11576,situation,none,My new Porsche has all sorts of features!
hit:5788_conv:11576,utterance,speaker,My father got me a new Porsche. It has all sorts of features I couldnt even imagine!
hit:5788_conv:11576,utterance,listener,thats a great father!
hit:5788_conv:11576,utterance,speaker,I agree. I was really impressed that he got it for me and not my brother!
hit:5788_conv:11576,utterance,listener,you're the favorite
hit:3189_conv:6379,situation,none,"I was watching my cousin, who is only 13-years-old, being a pretty good motherly figure towards my 7-year-old nephew while were hanging out today. It's interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults wouldn't be able to."
hit:3189_conv:6379,utterance,speaker,"I was watching my cousin, who is only 13-years-old, being a pretty good motherly figure towards my 7-year-old nephew while were hanging out today. It's interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults wouldn't be able to"
hit:3189_conv:6379,utterance,listener,That is so sweet!
hit:3189_conv:6379,utterance,speaker,"It really is. I was caught off guard by the compassion and ability to take all the frenetic activity going on around her in stride and stay calm and talk to the children respectfully, trying to teach them instead of just yelling at them. I don't know if I'll be that good when I'm a parent."
hit:3189_conv:6379,utterance,listener,It is a good sign that she shows that kind of care to them
hit:536_conv:1072,situation,none,"I totally thought that my friend was so bad with girls that he would never find a girlfriend. Despite that, today he came to me and told me that he is going on a date with a girl that he thinks is super into him!"
hit:536_conv:1072,utterance,speaker,"I thought my friend would never find a girlfriend, but he really proved me wrong recently and it makes me pretty proud."
hit:536_conv:1072,utterance,listener,That is greta. Is she really nice?
hit:536_conv:1072,utterance,speaker,"I haven't met her and technically she isn't his girlfriend yet, but they seem really into each other and they are going on a date soon!"
hit:536_conv:1072,utterance,listener,"Ok, so it is early days. When is the date?"
hit:536_conv:1072,utterance,speaker,I think it is tomorrow!
hit:536_conv:1072,utterance,listener,Well let me know how it all goe!
hit:5451_conv:10902,situation,none,I went to an aviation show the other day and was amazed at the skill involved!
hit:5451_conv:10902,utterance,speaker,I visited an aviation show yesterday and was absolutely amazed by the skill involved!
hit:5451_conv:10902,utterance,listener,Was there a big name event going on? I've seen the Blue Angles live
hit:1360_conv:2721,situation,none,There is a new restaurant in my neighborhood and it is quite good. We don't have good restaurants.
hit:1360_conv:2721,utterance,speaker,We just got a new restaurant in the neighborhood.
hit:1360_conv:2721,utterance,listener,what kind of food do they serve?
hit:1360_conv:2721,utterance,speaker,I live in the south so it a soul food restaurant.
hit:1360_conv:2721,utterance,listener,"I do too, TN, but I can't think of a soul food place here."
hit:1360_conv:2721,utterance,speaker,I live in Memphis. wow
hit:1360_conv:2721,utterance,listener,cookeville
hit:1360_conv:2721,utterance,speaker,howdy neighbor lol
hit:3798_conv:7597,situation,none,I was watching Olympic alpine skiing on TV. I was so amazed at the skill of the skiiers. They must have trained so hard.
hit:3798_conv:7597,utterance,speaker,The other day I was watching alpine skiing on TV. I am amazed at their skills.
hit:3798_conv:7597,utterance,listener,Yeah I love watching them ski during the Olympics. It takes a lot of hard work.  Have you ever skied?
hit:3798_conv:7597,utterance,speaker,I did when I was a lot younger. I bet they train very hard. They make it look easy!
hit:3798_conv:7597,utterance,listener,They sure do. I also really like watching them do trick skiing too.
hit:7293_conv:14586,situation,none,I went to a dinosaur exhibit at my local museum. I was surprised because there were some pretty cool fossils.
hit:7293_conv:14586,utterance,speaker,I really liked fossils so I went to my local museum. It was pretty cool and they had a lot of awesome fossils.
hit:7293_conv:14586,utterance,listener,I love fossils!
hit:7293_conv:14586,utterance,speaker,Yeah they are pretty great!
hit:7293_conv:14586,utterance,listener,What do you like about them>
hit:774_conv:1548,situation,none,"My cousin got married recently on a tight budget. She had been talking about how she was going to DIY everything, and I was excited to see how it would go. It ended up being really great, it was such a stylish wedding and she didn't spend a fortune."
hit:774_conv:1548,utterance,speaker,My cousin got married on a budget recently. I was wondering how it would turn out and it ended up being very stylish and nice looking.
hit:774_conv:1548,utterance,listener,"I think that's the way to go when it comes to a wedding. Use the money for your future as a couple, not for one day. But to each their own, so you were impressed?"
hit:774_conv:1548,utterance,speaker,"I was, I thought it looked like something that could be featured on a video or a blog or something. I totally agree, I'm planning a wedding and trying to plan something cheap."
hit:774_conv:1548,utterance,listener,My suggestion is to go for your favorite food rather than some fancy catered food that you don't even enjoy!
hit:8890_conv:17780,situation,none,I recently went to a race at the local track. I was astonished by the skill of these drivers.
hit:8890_conv:17780,utterance,speaker,I recently went to a race at the local track
hit:8890_conv:17780,utterance,listener,Sounds like a fun thing to do. What kind of racing did you see?
hit:8890_conv:17780,utterance,speaker,"It was dirt track racing, I was astonished by the skill of these drivers"
hit:8890_conv:17780,utterance,listener,"Oh, I've never seen that. It sounds amazing! If they're anything like the F1 drivers they'll be incredible!"
hit:1465_conv:2931,situation,none,"Young Mike Tyson videos never cease to amaze me...his dexterity, speed, and ungodly power back then definitely made him the Jack Dempsey of his generation."
hit:1465_conv:2931,utterance,speaker,I love watching young Mike Tyson videos...watching him brutally manhandle his opponents then send them straight to the canvas face first...never gets old
hit:1465_conv:2931,utterance,listener,"you like it a lot, now what does it do?"
hit:1465_conv:2931,utterance,speaker,...what are you talking about
hit:1465_conv:2931,utterance,listener,of Mike Tyson
hit:826_conv:1652,situation,none,"Yesterday, my dog managed to perform a trick I have been trying to teach her for months. I was so proud that she did it!"
hit:826_conv:1652,utterance,speaker,"Yesterday, my dog managed to perform a trick I have been trying to teach her for months. I was so proud that she did it!"
hit:826_conv:1652,utterance,listener,Dogs are so much fun. It is amazing how smart they are.
hit:826_conv:1652,utterance,speaker,They are! Especially my little Yorkie. I'm trying to teach her how to hunt for mice around our house now.
hit:826_conv:1652,utterance,listener,Little dogs are so much fun. I have a big dog and a little one.
hit:7880_conv:15761,situation,none,I've been happy with the way my work has progressed lately.
hit:7880_conv:15761,utterance,speaker,My work has been going very well lately. I'm up for a promotion.
hit:7880_conv:15761,utterance,listener,Nice! What kind of job is it? Are you going to be a manager?
hit:7880_conv:15761,utterance,speaker,"It's in research, and yes, I'll be the department head."
hit:7880_conv:15761,utterance,listener,Dang! Hook me up with a job!
hit:883_conv:1766,situation,none,I have never had a bad uber order from McDonalds. That was unexpected.
hit:883_conv:1766,utterance,speaker,I uber food fom McDonalds often. I have never gotten a bad order yet. WEird huh
hit:883_conv:1766,utterance,listener,that's really good! Have you been driving distracted when you uber?
hit:883_conv:1766,utterance,speaker,I don't drive. I order the food lol.
hit:883_conv:1766,utterance,listener,"oh okay sorry, i was just a little distracted about my car accident the other day."
hit:883_conv:1766,utterance,speaker,Sorry to hear that
hit:883_conv:1766,utterance,listener,this semi pushed us off the road I'm still a little freaked out about it
hit:883_conv:1766,utterance,speaker,I would be too. Glad you're okay
hit:5956_conv:11912,situation,none,I love my daughters' musical ability.
hit:5956_conv:11912,utterance,speaker,Both of my daughters are musicians.
hit:5956_conv:11912,utterance,listener,"wow, that's grate. Are you also a musician?"
hit:5956_conv:11912,utterance,speaker,"Yes, I play guitar as a hobby. My oldest is a violinist, my youngest is a pianist."
hit:5956_conv:11912,utterance,listener,complete family with so much talent
hit:1677_conv:3354,situation,none,"I saw someone eat a five pound burger during some crazy challenge earlier today. It was a girl, too! Sometimes people do some wild things to completely turn around your expectations of them."
hit:1677_conv:3354,utterance,speaker,"I saw someone eat a five pound burger during some crazy challenge earlier today. It was a girl, too! Sometimes people do some wild things to completely turn around your expectations of them."
hit:1677_conv:3354,utterance,listener,"Wow, that's amazing! Shows that we can't judge a book by it's cover. We automatically think it would take a large man to do something like that!"
hit:1677_conv:3354,utterance,speaker,"Yeah, no joke. And she seemed fine afterwards, too. Like walking around normal, no pain. This girl had to be like 115, tops. Really funny."
hit:1677_conv:3354,utterance,listener,I would have been unable to move for the rest of the day!
hit:7801_conv:15602,situation,none,ok
hit:7801_conv:15602,utterance,speaker,ok
hit:7801_conv:15602,utterance,listener,"I'm glad you're ok! It's Sunday, I'm ok too!"
hit:7801_conv:15602,utterance,speaker,yea its good
hit:7801_conv:15602,utterance,listener,Totally. I'm not working today. How about you?
hit:7801_conv:15602,utterance,speaker,yea i have work today
hit:5935_conv:11870,situation,none,I was pretty amazed at these monks I in India I saw who were dragging a whole car in neutral by their testicles.  I would never do that but hey it beats calling AAA any day!
hit:5935_conv:11870,utterance,speaker,I saw something near impossible...some Indian monks taking turns dragging forward a Subaru in neutral by their testicles...looked painful but hey it beats calling AAA I guess
hit:5935_conv:11870,utterance,listener,I find this context hard to believe.
hit:5935_conv:11870,utterance,speaker,It's a documentary about the Aghori Sadhus you should check it out if you're bored lol
hit:5935_conv:11870,utterance,listener,"Oh geez! Really, that is interesting, but why would they want too!"
hit:6001_conv:12002,situation,none,I went to a soccer game the other night.  the talent that some of these players had was amazing
hit:6001_conv:12002,utterance,speaker,I am always amazed when I see people who poses raw talent
hit:6001_conv:12002,utterance,listener,Can you give an example as to someone who amazed you recently
hit:6001_conv:12002,utterance,speaker,I was at a soccer game recently.  These guys were really talented with what they could do with the ball
hit:6001_conv:12002,utterance,listener,Have you ever played yourself?
hit:2325_conv:4651,situation,none,"This girl fell during a race, and everyone stopped to help her."
hit:2325_conv:4651,utterance,speaker,"This girl fell during a race, and everyone stopped to help her."
hit:2325_conv:4651,utterance,listener,That is very sweet of them!
hit:2325_conv:4651,utterance,speaker,"Yea, I'm glad they did it. It was a sight to see!"
hit:2325_conv:4651,utterance,listener,"It sounds like it, people can be so sweet"
hit:2648_conv:5296,situation,none,I saw a guy drop his phone and kick it back into his hand.
hit:2648_conv:5296,utterance,speaker,I saw a dude drop his phone the other day but he kicked it up into the air and caught it.
hit:2648_conv:5296,utterance,listener,Wow! That is really impressive!
hit:2648_conv:5296,utterance,speaker,Yea i was shocked.
hit:2648_conv:5296,utterance,listener,Luckily the phone didn't fall and crack the glass! Those phone covers aren't the best.
hit:1690_conv:3381,situation,none,"I visited New York this weekend, I was amazed."
hit:1690_conv:3381,utterance,speaker,"I visited New York last weekend, I was amazed."
hit:1690_conv:3381,utterance,listener,"Wow, I have never been! What all did you see?"
hit:1690_conv:3381,utterance,speaker,I saw Times Square. It was awesome.
hit:1690_conv:3381,utterance,listener,Oh cool. What was you favorite thing at the square?
hit:6864_conv:13729,situation,none,I was enjoyed the Broadway show Hamilton. I didn't think I would.
hit:6864_conv:13729,utterance,speaker,I enjoyed the Broadway show Hamilton. I didn't think I would.
hit:6864_conv:13729,utterance,listener,That is amazing that you got tickets.  What was your favorite part?
hit:6864_conv:13729,utterance,speaker,The ending was really good.
hit:6864_conv:13729,utterance,listener,That is awesome.  How far in advance did you have to buy the tickets?
hit:821_conv:1643,situation,none,I just got back from checking out a workout facility with my son. The guy who owns it has done an incredible job building his business from scratch. It was really something to see.
hit:821_conv:1643,utterance,speaker,My son and I just checked out a gym he wants to join. The owner has built a really nice business for himself. It was really cool.
hit:821_conv:1643,utterance,listener,That's pretty neat. It's always good to hear that people are getting fit to feel swell about themselves.
hit:821_conv:1643,utterance,speaker,"Yes, it's good that people get fit. I also like to see people taking what they love to do and making a living out of it. It takes guts!"
hit:821_conv:1643,utterance,listener,It does. I worked my butt off trying to get in shape at mine. What kind of gym do you go to?
hit:821_conv:1643,utterance,speaker,I don't go to a gym but my sons are athletes and are really into working out. This facility is specifically for baseball players.
hit:6930_conv:13861,situation,none,My buddy won first place at the triathlon. Couldn't even get him off the couch this same time last year.
hit:6930_conv:13861,utterance,speaker,My buddy won first place at the triathlon. Couldn't even get him off the couch this same time last year.
hit:6930_conv:13861,utterance,listener,man thats legit! i am so lazy lol
hit:6930_conv:13861,utterance,speaker,"hahah same here, man."
hit:6930_conv:13861,utterance,listener,i run 1 10k a year lol
hit:4178_conv:8357,situation,none,"I am impressed by the idea of the Nintendo Switch, it seems really cool and seamless"
hit:4178_conv:8357,utterance,speaker,"I am impressed by the idea of the Nintendo Switch, it seems really cool and seamless"
hit:4178_conv:8357,utterance,listener,"I like it too, what is your favorite game?"
hit:4178_conv:8357,utterance,speaker,"I think it is a mix of Zelda, Fortnite, and Splatoon"
hit:4178_conv:8357,utterance,listener,I like those games too!
hit:3898_conv:7796,situation,none,I seen this guy at the gym doing about 50 pull ups. His muscles were huge.
hit:3898_conv:7796,utterance,speaker,I was at the gym today and some guy pumped out like 50 pull ups.
hit:3898_conv:7796,utterance,listener,That is pretty impressive
hit:3898_conv:7796,utterance,speaker,"Yeah, the guy was built like the Incredible Hulk."
hit:3898_conv:7796,utterance,listener,I wish I could look like that
hit:3056_conv:6113,situation,none,Last night I was playing overwatch. A guy stalled on point for 30 seconds with lucio and saved us the match.
hit:3056_conv:6113,utterance,speaker,Are you a gamer my good sir?
hit:3056_conv:6113,utterance,listener,"i used to be, not quite as much anymore"
hit:3056_conv:6113,utterance,speaker,Have you heard of overwatch? I was playing it last night
hit:3056_conv:6113,utterance,listener,yes my friends play it
hit:3056_conv:6113,utterance,speaker,a lucio saved the point for us and made my 30 minutes not wasted. I was very proud of him.
hit:2436_conv:4873,situation,none,My daughter painted a picture the other day for me and it looks like a professional did it.
hit:2436_conv:4873,utterance,speaker,MY daughter painted me a picture the other day
hit:2436_conv:4873,utterance,listener,Did you love it? That was sweet
hit:2436_conv:4873,utterance,speaker,It looked like something from a museum. I was really proud.
hit:2436_conv:4873,utterance,listener,Maybe she should take some art courses.
hit:2436_conv:4873,utterance,speaker,Maybe she doesnt need to lol
hit:2436_conv:4873,utterance,listener,Maybe not lol
hit:1204_conv:2409,situation,none,When i fixed someones computer they've been having trouble with. I felt really happy and proud of myself but also i couldn't believe it was so easy.
hit:1204_conv:2409,utterance,speaker,"So i fixed this guys computer once, but even myself doubted i could fix it."
hit:1204_conv:2409,utterance,listener,I bet you were proud
hit:1204_conv:2409,utterance,speaker,I was more just amazed that what i did worked.
hit:1204_conv:2409,utterance,listener,That is great to hear
hit:8988_conv:17977,situation,none,My puppy learned to tap the bell to go outside!
hit:8988_conv:17977,utterance,speaker,My puppy learned to tap the bell to go outside very quickly!
hit:8988_conv:17977,utterance,listener,Well that's quite the accomplishment! How did you train her?
hit:8988_conv:17977,utterance,speaker,"By having her tap the bell whenever we went outside for potty time. She learned it in a week, she's a smart one!"
hit:8988_conv:17977,utterance,listener,"Aha of course, the oldest operant conditioning trick in the book. I love it!"
hit:3644_conv:7288,situation,none,I was watching olympic figure skating the other day. I was amazed at how graceful the skaters were.
hit:3644_conv:7288,utterance,speaker,I was watching olympic figure skating on TV the other day. I was so amazed at how graceful they were.
hit:3644_conv:7288,utterance,listener,I feel you. That sport is very majestic and can be considered any art form
hit:3644_conv:7288,utterance,speaker,"Yeah, I saw a triple axle and was awe-struck. They must have been practicing for years!"
hit:3644_conv:7288,utterance,listener,"For sure, that move is really hard. Only a few dozen people can do it in the world at a high level"
hit:3970_conv:7941,situation,none,I was really impressed with this book I read. The author is a genius.
hit:3970_conv:7941,utterance,speaker,I read this amazing book. The author is so smart!
hit:3970_conv:7941,utterance,listener,Whats it about?
hit:3970_conv:7941,utterance,speaker,It's about black holes!
hit:3970_conv:7941,utterance,listener,oooh all that physics makes my head spin
hit:7074_conv:14148,situation,none,C
hit:7074_conv:14148,utterance,speaker,My kid had his first football game today!
hit:7074_conv:14148,utterance,listener,That's awesome. How'd he do?
hit:7074_conv:14148,utterance,speaker,It was great! He scored 5 touchdowns!! I think he could be really good.
hit:7074_conv:14148,utterance,listener,Nice. I bet you were so proud.
hit:7074_conv:14148,utterance,speaker,I am beyond proud. I'm going to bring a video camera for his next game!
hit:7074_conv:14148,utterance,listener,You definitely should cherish these moments.
hit:5854_conv:11708,situation,none,seeing my sons test score
hit:5854_conv:11708,utterance,speaker,i was a nervous wreck waiting to see my sons final exam score. i helped him study hard
hit:5854_conv:11708,utterance,listener,Oh did he pass?
hit:5854_conv:11708,utterance,speaker,yes he did
hit:5854_conv:11708,utterance,listener,"that's great, congratulations"
hit:11894_conv:23789,situation,none,at myself for being so smart
hit:11894_conv:23789,utterance,speaker,i am so happy and proud of myself! i am so smart!
hit:11894_conv:23789,utterance,listener,"That's great! Is there a particular reason, or just in general?"
hit:11894_conv:23789,utterance,speaker,"i mean both, i am smart in general but recently i have been workign super hard and learning more and more and it's paying off, yesterday i just came up with my owm math formula"
hit:11894_conv:23789,utterance,listener,that's so great! cONGRATS!
hit:136_conv:272,situation,none,I really like our new football coach.
hit:136_conv:272,utterance,speaker,I really like the new football coach.
hit:136_conv:272,utterance,listener,"I like football, who are you talking about? what team?"
hit:136_conv:272,utterance,speaker,The Falcons and their new defensive coach.
hit:136_conv:272,utterance,listener,Oh i see! are you excited with him? do you think they can go for the super bowl?
hit:2345_conv:4691,situation,none,"There was a day where I came home to a perfectly clean house, all the shopping done for the week, and my kids working quietly in their rooms. My wife also made my favorite meal. It was a great evening!"
hit:2345_conv:4691,utterance,speaker,"You wouldn't believe my night last night. I went home, and my entire house had been cleaned from top to bottom."
hit:2345_conv:4691,utterance,listener,Oh wow. So who was the fairy?
hit:2345_conv:4691,utterance,speaker,"My wife. What's more, all my kids were quietly working in their rooms. You couldn't hear a mouse."
hit:2345_conv:4691,utterance,listener,She's an awesome lady. You're one lucky person.
hit:7957_conv:15914,situation,none,"I'm impressed with how well our pool is coming a long, it should be ready by next summer!"
hit:7957_conv:15914,utterance,speaker,"I'm impressed with how well our pool is coming a long, it should be ready by next summer!"
hit:7957_conv:15914,utterance,listener,"Sweet!, must be a really big pool if you have to wait until next summer."
hit:7957_conv:15914,utterance,speaker,"Well it'll be done by the end of fall, we just won't be able to swim then. :("
hit:7957_conv:15914,utterance,listener,"Oh yeah, gets too cold. I've always wanted one of those concrete pools. I'm stuck with an above ground one for now until i get enough money for one."
hit:3671_conv:7342,situation,none,When my mother completed her degree in business administration. I didn't know she was still able to do complex math.
hit:3671_conv:7342,utterance,speaker,It was amazing seeing my mother graduate today!
hit:3671_conv:7342,utterance,listener,Graduate from school? I bet you are very proud of her
hit:3671_conv:7342,utterance,speaker,"I am so proud, she is 50 and it's her first degree."
hit:3671_conv:7342,utterance,listener,Let her know how proud you are of her! Throw a party or something :)
hit:3671_conv:7342,utterance,speaker,I think we're going to have a grad party on the weekend.
