Dialog_ID,Type,Actor,Text
hit:11332_conv:22665,utterance,listener,How many years ago was it? What happened?
hit:11332_conv:22665,utterance,speaker,"That was four years ago, he is still shy but he is a wonderful husband."
hit:11332_conv:22665,utterance,listener,Four years is such a long time! Its always the quiet ones you have to look out for haha.
hit:11332_conv:22665,utterance,speaker,"Yes, that is so true"
hit:11332_conv:22665,utterance,listener,I wish you both all the best in the future.
hit:11332_conv:22665,utterance,speaker,Thank you very much.
hit:7141_conv:14282,situation,none,"Whenever I travel back home I love driving past the places we use to hang out back in high school, it reminds me of a much more simpler time in my life."
hit:7141_conv:14282,utterance,speaker,"It always feels really good to think about great, happy times."
hit:7141_conv:14282,utterance,listener,"It does, any recent event that made you feel like that?"
hit:7141_conv:14282,utterance,speaker,Not so much recent but going back home and visiting my home town.
hit:7141_conv:14282,utterance,listener,"Oh, I am happy for you"
hit:6995_conv:13990,situation,none,"I found my old baby blanket the other day when I was cleaning out my closet.  It brought back a lot of old memories, some not that great."
hit:6995_conv:13990,utterance,speaker,I found my old baby blanket the other day when I was cleaning my closet out.
hit:6995_conv:13990,utterance,listener,that is so awesome! are you going to pass it down to a family member
hit:6995_conv:13990,utterance,speaker,"Well, I promised to whichever daughter has a baby first.  But it brought back a lot of old memories and a few tears."
hit:6995_conv:13990,utterance,listener,that would be so nice to have!
hit:1016_conv:2033,situation,none,I miss my old boyfriend. He is no good though.
hit:1016_conv:2033,utterance,speaker,I miss my ex.
hit:1016_conv:2033,utterance,listener,"I am sorry to hear that, how did it end between you?"
hit:1016_conv:2033,utterance,speaker,He kept gambling away our bill money so I had to let him go.
hit:1016_conv:2033,utterance,listener,"That makes sense, sometimes things are just not meant to be"
hit:11122_conv:22244,situation,none,Seeing my old friend and talking about old basketball games we used to play made me miss the old days.
hit:11122_conv:22244,utterance,speaker,I just bumped into an old friend not to long ago!
hit:11122_conv:22244,utterance,listener,That must have been exciting. Was your friend much changed?
hit:11122_conv:22244,utterance,speaker,A little bit as far as jobs and income. he reminded me how much fun we used to have.
hit:11122_conv:22244,utterance,listener,It is always good to see old friends after years of separation. It makes us nostalgic.
hit:11122_conv:22244,utterance,speaker,Definiately! He told me old stories and i felt it.
hit:9693_conv:19386,situation,none,I smelled my ex's perfume
hit:9693_conv:19386,utterance,speaker,I smelled the perfume my ex used to wear in the mall today
hit:9693_conv:19386,utterance,listener,Oh man that stink. I bet you will find someone though.
hit:9693_conv:19386,utterance,speaker,I hope so because I felt so nostalgic about being loved and sharing the joys of life
hit:9693_conv:19386,utterance,listener,Yeah we've all felt that at some point in life.
hit:7840_conv:15681,situation,none,I was cleaning out my garage and found an old photo of me and my cousins when we were kids.
hit:7840_conv:15681,utterance,speaker,I was cleaning out my garage and found an old picture of myself and my cousins from when we were kids.  It brought back some good memories.
hit:7840_conv:15681,utterance,listener,I know that nostalgic feeling. Time really flies.
hit:7840_conv:15681,utterance,speaker,Yes it does.  It is fun to look back on happy memories
hit:7840_conv:15681,utterance,listener,"Absolutely, that makes me want to go look at some pictures."
hit:1419_conv:2839,situation,none,It makes me think of the good old days when I was a kid when I listen to the music in my aunts car
hit:1419_conv:2839,utterance,speaker,It makes me think of the good old days when I was a kid when I listen to the music in my aunts car
hit:1419_conv:2839,utterance,listener,What does? Were you in a car ride with your aunt?
hit:1419_conv:2839,utterance,speaker,"Yes, she plays 80's music and I grew up in the 80's"
hit:1419_conv:2839,utterance,listener,"Oh you're an 80s kids, hu? What do you feel about the music nowadays?"
hit:3013_conv:6026,situation,none,Facebook showed me the old pic from 9 years ago! Hard to believe so much time passed. It made me a bit sad in remembering my cats who have passed. it was a pic of my cat.
hit:3013_conv:6026,utterance,speaker,Facebook showed me the old pic from 9 years ago! Hard to believe so much time passed. It made me a bit sad in remembering my cats who have passed. it was a pic of my cat.
hit:3013_conv:6026,utterance,listener,"Aww, how cute. Do you miss playing with your cat?"
hit:3013_conv:6026,utterance,speaker,No. I just miss her and many of them.
hit:3013_conv:6026,utterance,listener,It's alright. Your cat is somewhere up in heaven.
hit:1021_conv:2043,situation,none,I wish I could go back to the first date my girlfriend and I had
hit:1021_conv:2043,utterance,speaker,I wish I could go back to the first date my girlfriend and I had
hit:1021_conv:2043,utterance,listener,Why did things end between you?
hit:1021_conv:2043,utterance,speaker,"Oh, they didn't end. I just miss that time, since everything felt new and alive and different"
hit:1021_conv:2043,utterance,listener,"Oh, yeah I understand that, it is the same way with my girlfriend now"
hit:3082_conv:6165,situation,none,I bumped into an old friend from elementary school today.
hit:3082_conv:6165,utterance,speaker,I bumped into an old friend from elementary school today.
hit:3082_conv:6165,utterance,listener,How was it?
hit:3082_conv:6165,utterance,speaker,It was good.  We got to talk about old times.
hit:3082_conv:6165,utterance,listener,Must've been really nostalgic. Did you guys catch up on your lives now?
hit:3082_conv:6165,utterance,speaker,Yes it was... and we did.   He's married with kids now.
hit:6210_conv:12420,situation,none,I'm teaching my son how to change the outlets to our house. Makes me think about how my dad taught me.
hit:6210_conv:12420,utterance,speaker,I'm teaching my son how to change the outlets to our house. Makes me think about how my dad taught me.
hit:6210_conv:12420,utterance,listener,wow what a great thing to teach your son! It's also very bonding
hit:6210_conv:12420,utterance,speaker,"Yes, he's having a fun time learning!"
hit:6210_conv:12420,utterance,listener,how old is he?
hit:2278_conv:4557,situation,none,I stumbled upon my old diary when packing for a move.
hit:2278_conv:4557,utterance,speaker,I was packing for a move to a new city and I stumbled upon my old diary. Brought back so many memories.
hit:2278_conv:4557,utterance,listener,You must have felt nostalgic of the old days.
hit:2278_conv:4557,utterance,speaker,Absolutely. I was sitting down reading through it and just enjoying the memories. Made me a little sad to move away.
hit:2278_conv:4557,utterance,listener,I understand it is usually hard moving to a new city leaving some many people and placed behind
hit:5212_conv:10424,situation,none,Lightning storms always remind me of you.
hit:5212_conv:10424,utterance,speaker,Lightning storms always remind me of you.
hit:5212_conv:10424,utterance,listener,Why is that
hit:5212_conv:10424,utterance,speaker,We had a night that was unforgetable.
hit:5212_conv:10424,utterance,listener,That does sound fun
hit:10357_conv:20714,situation,none,Someone was playing Super Mario 64 on Twitch the other day and it immediately brought me back to my childhood. I used to play that game all the time with my dad when I was little. It was probably the first video game I ever played!
hit:10357_conv:20714,utterance,speaker,I was scrolling through Twitch the other day and saw someone playing Super Mario 64. I had to start watching right away because that was probably the first video game I ever played!
hit:10357_conv:20714,utterance,listener,did it feel nostalgic?
hit:10357_conv:20714,utterance,speaker,Very much! My dad and I used to play it all the time when I was little. We would compete to see who could get the most stars.
hit:10357_conv:20714,utterance,listener,you sure had a fun childhood!
hit:5962_conv:11924,situation,none,I returned to my home town to visit parents over the holiday. I decided to pass by my first job at the movie theater. It still looks the same. I had fun there.
hit:5962_conv:11924,utterance,speaker,I was visiting my parents in my old home town. I passed in front the movie theater where I used to work. I remember having so much fun there.
hit:5962_conv:11924,utterance,listener,what kind of fun did you remember having there
hit:5962_conv:11924,utterance,speaker,Just goofing off with all my friends. No real worries. It was cool to see it looked the same as 20 years ago.
hit:5962_conv:11924,utterance,listener,wow quite a long time
hit:9835_conv:19671,situation,none,I sat down yesterday and red some old love letters that my I wrote to my wife. It brought back memories of earlier days.
hit:9835_conv:19671,utterance,speaker,I recently sat down and went through some old love letters I wrote my wife when we were younger. Talk about brought back so many memories of when we were young and life was so simple.
hit:9835_conv:19671,utterance,listener,Yeah that must have been a trip down memory lane.
hit:9835_conv:19671,utterance,speaker,"Life is a lot more complicated now, but I'd say we still have a great life!"
hit:9835_conv:19671,utterance,listener,Well you are one of the lucky ones then
hit:3002_conv:6004,situation,none,I remember the good ol' days of when I didn't have any responsibilities and I was a kid!
hit:3002_conv:6004,utterance,speaker,I remember the good ol' days of when I didn't have any responsibilities and I was a kid!
hit:3002_conv:6004,utterance,listener,I know right. I was just talking about that with my friends.
hit:3002_conv:6004,utterance,speaker,I don't know what to do but I'm apprehensive. Should I tell her?
hit:3002_conv:6004,utterance,listener,tell who what?
hit:3002_conv:6004,utterance,speaker,Sorry wrong person. I got so many responsibilities now it's stressing me out!
hit:3002_conv:6004,utterance,listener,"It's okay. You'll get through it, And yes you should tell her lol"
hit:7699_conv:15399,situation,none,"I went to my grandparents' apartment. They have passed, but my aunt uses it now. It brought back many memories."
hit:7699_conv:15399,utterance,speaker,I visited the apartment my grandparents used to live in. It brought back a lot of old memories.
hit:7699_conv:15399,utterance,listener,Hopefully it brought back good ones. Were you close to them?
hit:7699_conv:15399,utterance,speaker,"Yes, we saw them every week. They were very kind and I miss them."
hit:7699_conv:15399,utterance,listener,"It's good you have those great memories, though!"
hit:12187_conv:24375,situation,none,I was at the fair the other day and I smelled funnel cakes. It reminded me of home
hit:12187_conv:24375,utterance,speaker,I was at the fair the other day and I smelled funnel cakes. It reminded me of home
hit:12187_conv:24375,utterance,listener,I love those. That must have brought up some nice memories.
hit:12187_conv:24375,utterance,speaker,They did! It reminded me of when my mom used to make them from scratch
hit:12187_conv:24375,utterance,listener,Oh I see. Are you far from home?
hit:12187_conv:24375,utterance,speaker,Yeah
hit:120_conv:240,situation,none,seeing photos of my hometown
hit:120_conv:240,utterance,speaker,Whenever I see my friends on FB posting photos from my hometown I always start to miss it a little.
hit:120_conv:240,utterance,listener,Awww. Do you ever go back and visit?
hit:120_conv:240,utterance,speaker,I havent been back yet but maybe I will in the winter so I can experience the snow again.
hit:120_conv:240,utterance,listener,Where is rou hometown?
hit:3348_conv:6696,situation,none,I miss my father so much.
hit:3348_conv:6696,utterance,speaker,I miss my father so much.
hit:3348_conv:6696,utterance,listener,That is sad. Did he pass away?
hit:3348_conv:6696,utterance,speaker,"yes, 5 months ago and still hurts inside."
hit:3348_conv:6696,utterance,listener,I bet it does. I am so sorry. Try to think of all the good times with him.
hit:11572_conv:23144,situation,none,"Every time summer rolls around, I always go back to childhood where the last week before school was always the most active for my friends and I. I get very down sometimes realizing how simple everything seemed back then."
hit:11572_conv:23144,utterance,speaker,August is coming to an end. I always go back to my childhood when the last week before school starts were some of the most exciting times of my young life.
hit:11572_conv:23144,utterance,listener,What did you get up to in August usually?
hit:11572_conv:23144,utterance,speaker,"A lot of horsing around usually, but many adventures at what seemed like a far distance away from home. I always choke up thinking about it."
hit:11572_conv:23144,utterance,listener,I used to love bonfires back in my day those were the days.
hit:11572_conv:23144,utterance,speaker,Times were so much more simpler back then.
hit:11572_conv:23144,utterance,listener,"Agreed, what was your favorite memory?"
hit:11572_conv:23144,utterance,speaker,We had a couple go karts that we'd zip around in the neighborhood then. We felt like kings of the town.
hit:4273_conv:8546,situation,none,I was looking through old photographs of when my children were young.
hit:4273_conv:8546,utterance,speaker,I was looking through old photographs of when my children were young.
hit:4273_conv:8546,utterance,listener,oh i love looking at old photos
hit:4273_conv:8546,utterance,speaker,me too! It seems like it was only yesterday they were babies now they are all young adults.
hit:4273_conv:8546,utterance,listener,my nieces and nephews are all growing up on me and my step kids are almost adults too. it goes by in a blink of an eye
hit:11106_conv:22213,situation,none,"When my baby born I noticed something weird in her head, it was not normal. She was diagnozed with chraneosyneostosis. I was sad"
hit:11106_conv:22213,utterance,speaker,My baby girl was diagnozed with chraneosyneostosis when she was 6 months old.
hit:11106_conv:22213,utterance,listener,"sorry to hear that, how is she now?"
hit:11106_conv:22213,utterance,speaker,"she is good now, because she got surgery, but when I knew, I was so sad."
hit:11106_conv:22213,utterance,listener,it can be worrying sometimes
hit:11435_conv:22870,situation,none,I was going through some boxes the other day and found my old childhood things. My furby and tamagatchi were in it.
hit:11435_conv:22870,utterance,speaker,I found some really cool things going through old boxes the other day.
hit:11435_conv:22870,utterance,listener,O yeah? What did you find?
hit:11435_conv:22870,utterance,speaker,"A box of childhood memories,including my Furby,Teddy Ruxpin, and a tamagatchi."
hit:11435_conv:22870,utterance,listener,O man I still have my furby too! I love looking at my old toys
hit:11435_conv:22870,utterance,speaker,sadly even with new batteries Furby doesn't work. It was one of the original ones before the ban n them learning words. Man he cussed like a sailor due to my parents.
hit:10879_conv:21758,situation,none,I really miss my old neighborhood. I used to have so much fun with my friends there when I was younger.
hit:10879_conv:21758,utterance,speaker,I miss my old neighborhood. I had such fun there as a child.
hit:10879_conv:21758,utterance,listener,Do you still live nearby?
hit:10879_conv:21758,utterance,speaker,"No, we moved away years ago. Unfortunately, my friends and I aren't in touch anymore."
hit:10879_conv:21758,utterance,listener,It's good that you have pleasant memories.  What was your favorite thing about the neighborhood?
hit:1149_conv:2299,situation,none,My niece will soon turn 20 and as she was discussing her birthday plans all I could think of was a time when she was small.
hit:1149_conv:2299,utterance,speaker,My niece will soon turn 20 and as she was discussing her birthday plans all I could think of was a time when she was small
hit:1149_conv:2299,utterance,listener,"aww, it's amazing how fast time flies and how quickly kids grow up."
hit:1149_conv:2299,utterance,speaker,I know right. Seems just like yesterday she was a baby.
hit:1149_conv:2299,utterance,listener,I think like that with my kids. This sounds cliche but it's so bittersweet.
hit:3981_conv:7963,situation,none,I wish I was 18 again.  Things were so different back then.
hit:3981_conv:7963,utterance,speaker,Ahhhh I wish I was 18 again.. Things were so different back then..
hit:3981_conv:7963,utterance,listener,In what ways do you mean?
hit:3981_conv:7963,utterance,speaker,well i had my parents back then.. and sodas were only a quarter.
hit:3981_conv:7963,utterance,listener,Wow they were over $2 when I was 18!
hit:3981_conv:7963,utterance,speaker,Candy bars.. 25 cents too.  Cigarettes.. 75 cents
hit:11230_conv:22461,situation,none,"When I was a kid, we used to make caramel apples. They were such a wonderful treat."
hit:11230_conv:22461,utterance,speaker,"When I was a kid, we used to make caramel apples every fall. They're such a wonderful treat."
hit:11230_conv:22461,utterance,listener,"Oh, I love caramel apples! They're one of my favorite treats in the fall. Did you guys make your own caramel?"
hit:11230_conv:22461,utterance,speaker,"Yes, and we burned a bunch before we got the hang of it."
hit:11230_conv:22461,utterance,listener,Sounds just like my family. Caramel is so hard to get right on the first try!
hit:5293_conv:10586,situation,none,i went into that interviewing knowing the answer to every question they threw at me!
hit:5293_conv:10586,utterance,speaker,i went into that interviewing knowing the answer to every question they threw at me!
hit:5293_conv:10586,utterance,listener,That's great!  I love it when something like that is completely under control.
hit:5293_conv:10586,utterance,speaker,yea it worked out great!
hit:5293_conv:10586,utterance,listener,"Awesome!  I hope you got/get the job, and it goes well!"
hit:4273_conv:8547,situation,none,i found a pyrex bowl like one my mom used to have
hit:4273_conv:8547,utterance,speaker,i found a pyrex bowl at the store like one my mom used to have
hit:4273_conv:8547,utterance,listener,Oh wow!! I love pyrex stuff. I bet it brought back many memories.
hit:4273_conv:8547,utterance,speaker,it did. i remember watching the cheese bubble up on the top when she made tuna casserole thinking how much longer is this going to take.
hit:4273_conv:8547,utterance,listener,Its funny how items can bring back such good memories.
hit:4273_conv:8547,utterance,speaker,it does. i wish the set wasn't $40 i would've bought it.
hit:4308_conv:8616,situation,none,Saw a marching band pass by my work today. Kind of miss playing my flute.
hit:4308_conv:8616,utterance,speaker,Saw a marching band pass by my work today. Kind of miss playing my flute
hit:4308_conv:8616,utterance,listener,That's an interesting thing to know! Have you thought about doing it as a hobby?
hit:4308_conv:8616,utterance,speaker,"I don't really have much time, but maybe I should make some for it."
hit:4308_conv:8616,utterance,listener,"If it makes you feel peace of happiness, definitely!"
hit:725_conv:1450,situation,none,I remember once my mom purchasing gas on the way to take us to school. It was 98 cents. Those were the days
hit:725_conv:1450,utterance,speaker,Did you ever purhase gas for under $1?
hit:725_conv:1450,utterance,listener,Never. I don't remember a time when it was that cheap anywhere in the world
hit:725_conv:1450,utterance,speaker,I remeber my mom taking us to school once and getting gas for 98 cents.
hit:725_conv:1450,utterance,listener,Good memory. We all have to change with the times.
hit:10146_conv:20293,situation,none,"I was looking through an old family album and I realized, I really had a good childhood. I miss my family."
hit:10146_conv:20293,utterance,speaker,I was looking through my old family album and realized I had a really good childhood.
hit:10146_conv:20293,utterance,listener,Sometimes when you are looking back at a situation you get a whole new perspective now that you're away from it. I'm happy that you have that realization.
hit:10146_conv:20293,utterance,speaker,Me too. Makes me really miss my family.
hit:10146_conv:20293,utterance,listener,Are they gone now or is a reunion possible?
hit:10146_conv:20293,utterance,speaker,A reunion is possible but we all live so far away.
hit:6949_conv:13899,situation,none,My son will turn two in December and I have been feeling this way thinking about how much he has grown.
hit:6949_conv:13899,utterance,speaker,My son is turning two in a few months and it has me looking back to when he was first born.
hit:6949_conv:13899,utterance,listener,yea they grow up way too fast
hit:6949_conv:13899,utterance,speaker,"They really do, it goes by so quickly."
hit:6949_conv:13899,utterance,listener,yea
hit:9704_conv:19408,situation,none,i really enjoy family traditions
hit:9704_conv:19408,utterance,speaker,i really enjoy family traditions
hit:9704_conv:19408,utterance,listener,That is good. What are some of your favorites?
hit:9704_conv:19408,utterance,speaker,pumpkin patch picking. making thanksgiving dinner. opening gifts on christmas morning all together.
hit:9704_conv:19408,utterance,listener,Those are really cool traditions.
hit:9704_conv:19408,utterance,speaker,we've been doing them so long it feels weird to imagine anything else.
hit:4018_conv:8036,situation,none,Did you know Double Dare came back? My favorite show of the 90s! I feel like a kid again.
hit:4018_conv:8036,utterance,speaker,Did you know Double Dare came back? My favorite show of the 90s! I feel like a kid again.
hit:4018_conv:8036,utterance,listener,Really?  That is awesome.  I used to watch reruns of that show all the time.
hit:4018_conv:8036,utterance,speaker,It's such a great show and still just as good today!
hit:4018_conv:8036,utterance,listener,I will have to try to watch it.  Sounds like a good time
hit:8520_conv:17041,situation,none,I found an old shirt of my dad's in a box that I had stored for years.  It really brought back some good memories.
hit:8520_conv:17041,utterance,speaker,I found an old shirt of my dad's in a box that I had stored for years.  It really brought back some good memories.
hit:8520_conv:17041,utterance,listener,Something dear and sentimental you should wear it sometimes on special occasions.
hit:8520_conv:17041,utterance,speaker,I think I will.  It still has a slight scent of the Gray Flannel cologne he used to wear.  I miss him.
hit:8520_conv:17041,utterance,listener,That is even better I know how you feel I lost my grand pa and he was everything to me I miss him dearly.
hit:11746_conv:23492,situation,none,I remember when movies actually focused more on the plot and acting rather than the special effects. I miss those times.
hit:11746_conv:23492,utterance,speaker,I remember when movies actually focused more on the plot and acting rather than the special effects. I miss those times.
hit:11746_conv:23492,utterance,listener,I completely agree. It used to be about the story line and the character development.
hit:11746_conv:23492,utterance,speaker,"Hopefully it goes back to that, after all the special effect hype dies down!"
hit:11746_conv:23492,utterance,listener,"I hope so, too. Meanwhile, you can just watch old movies."
hit:2409_conv:4818,situation,none,I remember when the Ice Cream Man used to come down my childhood street.  It really takes me back.
hit:2409_conv:4818,utterance,speaker,I remember when the Ice Cream Man used to come down my childhood street.
hit:2409_conv:4818,utterance,listener,Those were the days. I remember buying 25 cents popsicles.
hit:2409_conv:4818,utterance,speaker,It really takes me back to the good old days.
hit:2409_conv:4818,utterance,listener,yep. Those popsicles are like 1-3 dollars now
hit:9502_conv:19004,situation,none,I took a stroll down memory lane with my best childhood friend last night.
hit:9502_conv:19004,utterance,speaker,I took a stroll down memory lane with my best childhood friend last night.
hit:9502_conv:19004,utterance,listener,I bet that was fun!
hit:9502_conv:19004,utterance,speaker,"It was, it brought back a lot of good memories of when I was younger, and reminded me of how good life is."
hit:9502_conv:19004,utterance,listener,That's something we should all do more often!
hit:8402_conv:16804,situation,none,Watching old disney movies last night. Osmosis jones was a favorite.
hit:8402_conv:16804,utterance,speaker,Ever go back and watch old movies?
hit:8402_conv:16804,utterance,listener,I sure do! What are some of your favorites?
hit:8402_conv:16804,utterance,speaker,"I was watching old disney movies, made me nostalgic."
hit:8402_conv:16804,utterance,listener,"Oh yeah those will do that. I still have like 40 of them on VCR or video cassette, whatever those things were called. i doubt I would be able to find one these days that would actually play them@"
hit:1331_conv:2662,situation,none,I miss being a kid and not having bills.
hit:1331_conv:2662,utterance,speaker,I miss being a kid. Those were the good old days.
hit:1331_conv:2662,utterance,listener,"I feel you on that, man. I get nostalgic all the time. What do you miss the most?"
hit:1331_conv:2662,utterance,speaker,Not having to pay bills. That is the worst.
hit:1331_conv:2662,utterance,listener,"Haha, yea, no one ever tells you how bad it really is. We get charged for every little thing."
hit:1331_conv:2662,utterance,speaker,I never knew how much a vacation cost until I took my three kids on one.
hit:4785_conv:9570,situation,none,I remember when me and my brother used to play video games together
hit:4785_conv:9570,utterance,speaker,I remember when me and my brother used to play video games together. nintendo and stuff.. it was so much fun. i miss those times
hit:4785_conv:9570,utterance,listener,"awww, i used to play sega with my brother :) it was awesome. streets of rage was my favorite game"
hit:4785_conv:9570,utterance,speaker,i've never heard of this game. i loved playing mario and contra
hit:4785_conv:9570,utterance,listener,oh man!!! I remember contra!! It's a shooting game right? gosh we used to play this game a lot!!
hit:943_conv:1887,situation,none,I spent an evening recently with my Mom looking through old pictures.
hit:943_conv:1887,utterance,speaker,I spent an evening recently with my Mom looking through old pictures
hit:943_conv:1887,utterance,listener,Must've felt really nostalgic.
hit:943_conv:1887,utterance,speaker,It was interesting how seeing the pictures can take you back to that moment in time.
hit:943_conv:1887,utterance,listener,Do you get to see your mom often?
hit:5471_conv:10942,situation,none,I found some photos of my spring break photos from when I was 18.
hit:5471_conv:10942,utterance,speaker,I found some photos of the spring break trip I took when I was 18.
hit:5471_conv:10942,utterance,listener,"Wow, I bet that was nostalgic. How'd it feel seeing your old self doing fun stuff?"
hit:5471_conv:10942,utterance,speaker,It was pretty great. Its strange how young we all looked.
hit:5471_conv:10942,utterance,listener,"Haha, yea, although some people I know haven't changed at all. I just miss the energy I had from when I was younger."
hit:5471_conv:10942,utterance,speaker,Tell me about it.  We went from kids to married with kids.
hit:5647_conv:11294,situation,none,"Last year I lost my dog. I felt very sentimental, when we buried him."
hit:5647_conv:11294,utterance,speaker,Last year I lost my dog.
hit:5647_conv:11294,utterance,listener,"Sorry to hear that! Losing pets is tough, it's essentially losing a family member."
hit:5647_conv:11294,utterance,speaker,"Yes indeed! I felt very sentimental, when we buried him."
hit:5647_conv:11294,utterance,listener,I hope you find the peace that you deserve and know your pet loved you!
hit:4289_conv:8579,situation,none,I remember when I used to take the train to work.  Those were some special times.
hit:4289_conv:8579,utterance,speaker,I remember when I used to take the train to work.
hit:4289_conv:8579,utterance,listener,Was it enjoyable?
hit:4289_conv:8579,utterance,speaker,"Yes, those were some special times."
hit:4289_conv:8579,utterance,listener,What did you do on the train?
hit:4421_conv:8842,situation,none,Smelling the pollen in the summer air makes me think back to my first kiss. Fills me with so much energy.
hit:4421_conv:8842,utterance,speaker,Smelling the pollen in the summer air brings me back to when I got my first kiss.
hit:4421_conv:8842,utterance,listener,That sounds very nostalgic.
hit:4421_conv:8842,utterance,speaker,It is! Brings me back to the good ole days when love was sweet and tender.
hit:4421_conv:8842,utterance,listener,Love was so innocent back then.
hit:8428_conv:16857,situation,none,i never get tired of looking at the texas chainsaw massacre
hit:8428_conv:16857,utterance,speaker,i never get tired of watching the original texas chainsaw massacre i watned it with my dad and it always brings back good memories
hit:8428_conv:16857,utterance,listener,never seen it. dont like scary movies much
hit:8428_conv:16857,utterance,speaker,"its really old old , but i still enjoy it till this day"
hit:8428_conv:16857,utterance,listener,thats cool
hit:8161_conv:16322,situation,none,My nephews came over a few days ago and it reminded me of my good childhood days.
hit:8161_conv:16322,utterance,speaker,My nephews came over a few days ago and it reminded me of my good childhood days.
hit:8161_conv:16322,utterance,listener,"Nice, I'm sure you are a great uncle! It's fun to be youthful sometimes and relive childhood memories!"
hit:8161_conv:16322,utterance,speaker,Yeah it's fun to think back to when we were so carefree and had so much energy towards everything.
hit:8161_conv:16322,utterance,listener,Yes defenitly! I see my daughter who is a toddler and love to see all that life in her!
hit:231_conv:463,situation,none,I recently did a tour through my old high school and it brought back a lot of memories.
hit:231_conv:463,utterance,speaker,I went back though my old high school as part of a reunion.  It brought back many memories.
hit:231_conv:463,utterance,listener,Were they fond memories?
hit:231_conv:463,utterance,speaker,"Yeah, most of the were.  I think we forget the awkward stuff.  On the other hand, I'm not sure I would want to do it again."
hit:231_conv:463,utterance,listener,That's understandable. I hope everyone you know is doing well from back then!
hit:2489_conv:4979,situation,none,My 20th class reunion was last year. It was nice to catch up with everyone
hit:2489_conv:4979,utterance,speaker,I had my 20th class reunion last year
hit:2489_conv:4979,utterance,listener,that sounds exciting.  Did a lot of people show?
hit:2489_conv:4979,utterance,speaker,Yeah. About half of our class. It was nice to catch up with everyone
hit:2489_conv:4979,utterance,listener,Awesome.  I bet that was fun
hit:3182_conv:6364,situation,none,My sister and I went through some old pictures
hit:3182_conv:6364,utterance,speaker,My sister and I went through some old pictures
hit:3182_conv:6364,utterance,listener,I bet that brought back memories. Hopefully good ones.
hit:3182_conv:6364,utterance,speaker,It sure did.  She had a lot of pics I didn’t know of
hit:3182_conv:6364,utterance,listener,"Wow, I bet that was a happy surprise. I love looking at old pictures."
hit:8526_conv:17053,situation,none,I still think about when my teenage daughter was baby. She was an angel
hit:8526_conv:17053,utterance,speaker,i still think about when my daughter was a babu.
hit:8526_conv:17053,utterance,listener,Is that a good memory or bad one?
hit:8526_conv:17053,utterance,speaker,good. she is 13 now and the worst lol
hit:8526_conv:17053,utterance,listener,"Oh yeah, that is a rough phase"
hit:8526_conv:17053,utterance,speaker,for me i know
hit:1732_conv:3465,situation,none,I loved going to the diner where I grew up
hit:1732_conv:3465,utterance,speaker,I loved going to the diner where I grew up
hit:1732_conv:3465,utterance,listener,Is it still there?
hit:1732_conv:3465,utterance,speaker,It is not unfortunately
hit:1732_conv:3465,utterance,listener,It sounds like that experience made a lot of amazing memories for you.
hit:66_conv:133,situation,none,My old high school is being turned into an old people's apartments building. So sad.
hit:66_conv:133,utterance,speaker,My old high school is being sold and turned into an old people's apartment complex. Sad to see it go.
hit:66_conv:133,utterance,listener,Nostalgia. Is there another HS nearby for the kids to go to?
hit:66_conv:133,utterance,speaker,"Yes, They consolidated and it's awful. The kids now have a thirty minute bus ride one way to school."
hit:66_conv:133,utterance,listener,That's pretty terrible. Thirty minutes in a day pretty much just commuting one way. School is already tough.
hit:66_conv:133,utterance,speaker,I know. We have a lot of snow in the winter too. So it's dangerous also.
hit:11086_conv:22173,situation,none,I thought a lot about the past when I went to a Kmart recently. I was on vacation and I saw one still open!
hit:11086_conv:22173,utterance,speaker,Have you ever been to a Kmart recently? I saw one recently on vacation and went inside..it is crazy they are still around!
hit:11086_conv:22173,utterance,listener,No they are not in my area anymore.
hit:11086_conv:22173,utterance,speaker,That's becoming a common occurrence! They just couldn't keep up with trends.
hit:11086_conv:22173,utterance,listener,Thats a shame they were one of the first stores I remember.
hit:10640_conv:21280,situation,none,I found a photo of me and my husband when we were young and feel very nostalgic thinking about it
hit:10640_conv:21280,utterance,speaker,You will never guess what I found today in the attic!
hit:10640_conv:21280,utterance,listener,what it is?
hit:10640_conv:21280,utterance,speaker,I found a photo of me and my husband when we were young and feel very nostalgic thinking about it
hit:10640_conv:21280,utterance,listener,I bit it is a good and funny memory.
hit:6800_conv:13600,situation,none,I miss my favorite tv show. I really wish it was till on the air.
hit:6800_conv:13600,utterance,speaker,I was watching TV and was just thinking about how much I wish friends was still on the air. I miss that show.
hit:6800_conv:13600,utterance,listener,You could always watch it online!
hit:6800_conv:13600,utterance,speaker,"I know that, but I would like some new episodes..."
hit:6800_conv:13600,utterance,listener,"Don't worry, I will tell Hollywood to make new episodes for you!"
hit:4998_conv:9997,situation,none,"Anytime I see a mall, I get nostalgic about all the times going there to play in the arcade.  Good Ole' Days."
hit:4998_conv:9997,utterance,speaker,"Whenever I drive past malls, I always get nostalgic about all the times going there as a kid to play in the arcade."
hit:4998_conv:9997,utterance,listener,I can relate. I wish I still enjoyed them as much as I did way back then. Now I'm either out of place of it's a ghost town.
hit:4998_conv:9997,utterance,speaker,"Yeah! It's weird, malls feel like ghost towns, nothing like they were in the 90's."
